meterUid,interval,timeStamp,import,import,isEstimate,energyUnit,display_name
142812,15,2025-02-26T22:30:00+0800,132505198,35403425,FALSE,Wh,Grid meter
142812,15,2025-02-26T22:45:00+0800,132506163,35403425,FALSE,Wh,Grid meter
142812,15,2025-02-26T23:00:00+0800,132507151,35403425,FALSE,Wh,Grid meter
142812,15,2025-02-26T23:15:00+0800,132508179,35403425,FALSE,Wh,Grid meter
142812,15,2025-02-26T23:30:00+0800,132509279,35403425,FALSE,Wh,Grid meter
142812,15,2025-02-26T23:45:00+0800,132510504,35403425,FALSE,Wh,Grid meter
142812,15,2025-02-27T00:00:00+0800,132511403,35403425,FALSE,Wh,Grid meter
142812,15,2025-02-27T00:15:00+0800,132512149,35403425,FALSE,Wh,Grid meter
142812,15,2025-02-27T00:30:00+0800,132512913,35403425,FALSE,Wh,Grid meter
142812,15,2025-02-27T00:45:00+0800,132513624,35403425,FALSE,Wh,Grid meter
142812,15,2025-02-27T01:00:00+0800,132514261,35403425,FALSE,Wh,Grid meter
142812,15,2025-02-27T01:15:00+0800,132514885,35403425,FALSE,Wh,Grid meter
142812,15,2025-02-27T01:30:00+0800,132515517,35403425,FALSE,Wh,Grid meter
142812,15,2025-02-27T01:45:00+0800,132516143,35403425,FALSE,Wh,Grid meter
142812,15,2025-02-27T02:00:00+0800,132516763,35403425,FALSE,Wh,Grid meter
142812,15,2025-02-27T02:15:00+0800,132518272,35403425,FALSE,Wh,Grid meter
142812,15,2025-02-27T02:30:00+0800,132518871,35403425,FALSE,Wh,Grid meter
142812,15,2025-02-27T02:45:00+0800,132519516,35403425,FALSE,Wh,Grid meter
142812,15,2025-02-27T03:00:00+0800,132520098,35403425,FALSE,Wh,Grid meter
142812,15,2025-02-27T03:15:00+0800,132520709,35403425,FALSE,Wh,Grid meter
142812,15,2025-02-27T03:30:00+0800,132521987,35403425,FALSE,Wh,Grid meter
142812,15,2025-02-27T03:45:00+0800,132523175,35403425,FALSE,Wh,Grid meter
142812,15,2025-02-27T04:00:00+0800,132524105,35403425,FALSE,Wh,Grid meter
142812,15,2025-02-27T04:15:00+0800,132525844,35403425,FALSE,Wh,Grid meter
142812,15,2025-02-27T04:30:00+0800,132527513,35403425,FALSE,Wh,Grid meter
142812,15,2025-02-27T04:45:00+0800,132528754,35403425,FALSE,Wh,Grid meter
142812,15,2025-02-27T05:00:00+0800,132530268,35403425,FALSE,Wh,Grid meter
142812,15,2025-02-27T05:15:00+0800,132531786,35403425,FALSE,Wh,Grid meter
142812,15,2025-02-27T05:30:00+0800,132532700,35403425,FALSE,Wh,Grid meter
142812,15,2025-02-27T05:45:00+0800,132534461,35403425,FALSE,Wh,Grid meter
142812,15,2025-02-27T06:00:00+0800,132535456,35403425,FALSE,Wh,Grid meter
142812,15,2025-02-27T06:15:00+0800,132536087,35403425,FALSE,Wh,Grid meter
142812,15,2025-02-27T06:30:00+0800,132536588,35403425,FALSE,Wh,Grid meter
142812,15,2025-02-27T06:45:00+0800,132537022,35403425,FALSE,Wh,Grid meter
142812,15,2025-02-27T07:00:00+0800,132537309,35403425,FALSE,Wh,Grid meter
142812,15,2025-02-27T07:15:00+0800,132537897,35403425,FALSE,Wh,Grid meter
142812,15,2025-02-27T07:30:00+0800,132538039,35403425,FALSE,Wh,Grid meter
142812,15,2025-02-27T07:45:00+0800,132538049,35403449,FALSE,Wh,Grid meter
142812,15,2025-02-27T08:00:00+0800,132538052,35403479,FALSE,Wh,Grid meter
142812,15,2025-02-27T08:15:00+0800,132538061,35403493,FALSE,Wh,Grid meter
142812,15,2025-02-27T08:30:00+0800,132538074,35403516,FALSE,Wh,Grid meter
142812,15,2025-02-27T08:45:00+0800,132538403,35403520,FALSE,Wh,Grid meter
142812,15,2025-02-27T09:00:00+0800,132539155,35403520,FALSE,Wh,Grid meter
142812,15,2025-02-27T09:15:00+0800,132539191,35403590,FALSE,Wh,Grid meter
142812,15,2025-02-27T09:30:00+0800,132539230,35403629,FALSE,Wh,Grid meter
142812,15,2025-02-27T09:45:00+0800,132539263,35403657,FALSE,Wh,Grid meter
142812,15,2025-02-27T10:00:00+0800,132539392,35403753,FALSE,Wh,Grid meter
142812,15,2025-02-27T10:15:00+0800,132539804,35403787,FALSE,Wh,Grid meter
142812,15,2025-02-27T10:30:00+0800,132539822,35403806,FALSE,Wh,Grid meter
142812,15,2025-02-27T10:45:00+0800,132539888,35404174,FALSE,Wh,Grid meter
142812,15,2025-02-27T11:00:00+0800,132540036,35404559,FALSE,Wh,Grid meter
142812,15,2025-02-27T11:15:00+0800,132540108,35404720,FALSE,Wh,Grid meter
142812,15,2025-02-27T11:30:00+0800,132540235,35404776,FALSE,Wh,Grid meter
142812,15,2025-02-27T11:45:00+0800,132540732,35404820,FALSE,Wh,Grid meter
142812,15,2025-02-27T12:00:00+0800,132540762,35404889,FALSE,Wh,Grid meter
142812,15,2025-02-27T12:15:00+0800,132540791,35404924,FALSE,Wh,Grid meter
142812,15,2025-02-27T12:30:00+0800,132541813,35404929,FALSE,Wh,Grid meter
142812,15,2025-02-27T12:45:00+0800,132542544,35404929,FALSE,Wh,Grid meter
142812,15,2025-02-27T13:00:00+0800,132542713,35404940,FALSE,Wh,Grid meter
142812,15,2025-02-27T13:15:00+0800,132542796,35405033,FALSE,Wh,Grid meter
142812,15,2025-02-27T13:30:00+0800,132542806,35405045,FALSE,Wh,Grid meter
142812,15,2025-02-27T13:45:00+0800,132542818,35405060,FALSE,Wh,Grid meter
142812,15,2025-02-27T14:00:00+0800,132543956,35405068,FALSE,Wh,Grid meter
142812,15,2025-02-27T14:15:00+0800,132544344,35405089,FALSE,Wh,Grid meter
142812,15,2025-02-27T14:30:00+0800,132544370,35405183,FALSE,Wh,Grid meter
142812,15,2025-02-27T14:45:00+0800,132544395,35405586,FALSE,Wh,Grid meter
142812,15,2025-02-27T15:00:00+0800,132544418,35405599,FALSE,Wh,Grid meter
142812,15,2025-02-27T15:15:00+0800,132544496,35405629,FALSE,Wh,Grid meter
142812,15,2025-02-27T15:30:00+0800,132544501,35405638,FALSE,Wh,Grid meter
142812,15,2025-02-27T15:45:00+0800,132544607,35405675,FALSE,Wh,Grid meter
142812,15,2025-02-27T16:00:00+0800,132544613,35405685,FALSE,Wh,Grid meter
142812,15,2025-02-27T16:15:00+0800,132544696,35405718,FALSE,Wh,Grid meter
142812,15,2025-02-27T16:30:00+0800,132544724,35405746,FALSE,Wh,Grid meter
142812,15,2025-02-27T16:45:00+0800,132544787,35405773,FALSE,Wh,Grid meter
142812,15,2025-02-27T17:00:00+0800,132544964,35405810,FALSE,Wh,Grid meter
142812,15,2025-02-27T17:15:00+0800,132545301,35405833,FALSE,Wh,Grid meter
142812,15,2025-02-27T17:30:00+0800,132545362,35405898,FALSE,Wh,Grid meter
142812,15,2025-02-27T17:45:00+0800,132545376,35405924,FALSE,Wh,Grid meter
142812,15,2025-02-27T18:00:00+0800,132545404,35405947,FALSE,Wh,Grid meter
142812,15,2025-02-27T18:15:00+0800,132546383,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-27T18:30:00+0800,132548688,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-27T18:45:00+0800,132551446,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-27T19:00:00+0800,132553975,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-27T19:15:00+0800,132556324,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-27T19:30:00+0800,132557812,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-27T19:45:00+0800,132559341,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-27T20:00:00+0800,132560921,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-27T20:15:00+0800,132562955,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-27T20:30:00+0800,132565541,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-27T20:45:00+0800,132568087,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-27T21:00:00+0800,132570764,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-27T21:15:00+0800,132574225,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-27T21:30:00+0800,132577771,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-27T21:45:00+0800,132580091,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-27T22:00:00+0800,132581408,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-27T22:15:00+0800,132582818,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-27T22:30:00+0800,132584540,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-27T22:45:00+0800,132585598,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-27T23:00:00+0800,132586467,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-27T23:15:00+0800,132587650,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-27T23:30:00+0800,132588554,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-27T23:45:00+0800,132590254,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-28T00:00:00+0800,132592075,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-28T00:15:00+0800,132593068,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-28T00:30:00+0800,132593997,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-28T00:45:00+0800,132594706,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-28T01:00:00+0800,132595577,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-28T01:15:00+0800,132596522,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-28T01:30:00+0800,132597190,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-28T01:45:00+0800,132598082,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-28T02:00:00+0800,132598889,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-28T02:15:00+0800,132599472,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-28T02:30:00+0800,132600591,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-28T02:45:00+0800,132601644,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-28T03:00:00+0800,132602560,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-28T03:15:00+0800,132603120,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-28T03:30:00+0800,132603709,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-28T03:45:00+0800,132604489,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-28T04:00:00+0800,132606041,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-28T04:15:00+0800,132606846,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-28T04:30:00+0800,132608219,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-28T04:45:00+0800,132609173,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-28T05:00:00+0800,132610580,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-28T05:15:00+0800,132611462,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-28T05:30:00+0800,132612032,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-28T05:45:00+0800,132612533,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-28T06:00:00+0800,132613084,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-28T06:15:00+0800,132613905,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-28T06:30:00+0800,132614561,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-28T09:30:00+0800,132615093,35405949,FALSE,Wh,Grid meter
142812,15,2025-02-28T09:45:00+0800,132616208,35406018,FALSE,Wh,Grid meter
142812,15,2025-02-28T10:00:00+0800,132616267,35406178,FALSE,Wh,Grid meter
142812,15,2025-02-28T10:15:00+0800,132616301,35406225,FALSE,Wh,Grid meter
142812,15,2025-02-28T10:30:00+0800,132616348,35406381,FALSE,Wh,Grid meter
142812,15,2025-02-28T10:45:00+0800,132616400,35406477,FALSE,Wh,Grid meter
142812,15,2025-02-28T11:00:00+0800,132616405,35406934,FALSE,Wh,Grid meter
142812,15,2025-02-28T11:15:00+0800,132616408,35407746,FALSE,Wh,Grid meter
142812,15,2025-02-28T11:30:00+0800,132616408,35408752,FALSE,Wh,Grid meter
142812,15,2025-02-28T11:45:00+0800,132616413,35409324,FALSE,Wh,Grid meter
142812,15,2025-02-28T12:00:00+0800,132616413,35410350,FALSE,Wh,Grid meter
142812,15,2025-02-28T12:15:00+0800,132616413,35411378,FALSE,Wh,Grid meter
142812,15,2025-02-28T12:30:00+0800,132616413,35412111,FALSE,Wh,Grid meter
142812,15,2025-02-28T12:45:00+0800,132616413,35412956,FALSE,Wh,Grid meter
142812,15,2025-02-28T13:00:00+0800,132616414,35413792,FALSE,Wh,Grid meter
142812,15,2025-02-28T13:15:00+0800,132616414,35414585,FALSE,Wh,Grid meter
142812,15,2025-02-28T13:30:00+0800,132616415,35415250,FALSE,Wh,Grid meter
142812,15,2025-02-28T13:45:00+0800,132616423,35415549,FALSE,Wh,Grid meter
142812,15,2025-02-28T14:00:00+0800,132616448,35415712,FALSE,Wh,Grid meter
142812,15,2025-02-28T14:15:00+0800,132616473,35415768,FALSE,Wh,Grid meter
142812,15,2025-02-28T14:30:00+0800,132616618,35415913,FALSE,Wh,Grid meter
142812,15,2025-02-28T14:45:00+0800,132616713,35415994,FALSE,Wh,Grid meter
142812,15,2025-02-28T15:00:00+0800,132616884,35416025,FALSE,Wh,Grid meter
142812,15,2025-02-28T15:15:00+0800,132617086,35416068,FALSE,Wh,Grid meter
142812,15,2025-02-28T15:30:00+0800,132617110,35416117,FALSE,Wh,Grid meter
142812,15,2025-02-28T15:45:00+0800,132617128,35416138,FALSE,Wh,Grid meter
142812,15,2025-02-28T16:00:00+0800,132617219,35416161,FALSE,Wh,Grid meter
142812,15,2025-02-28T16:15:00+0800,132617624,35416172,FALSE,Wh,Grid meter
142812,15,2025-02-28T16:30:00+0800,132618348,35416173,FALSE,Wh,Grid meter
142812,15,2025-02-28T16:45:00+0800,132618656,35416173,FALSE,Wh,Grid meter
142812,15,2025-02-28T17:00:00+0800,132619019,35416174,FALSE,Wh,Grid meter
142812,15,2025-02-28T17:15:00+0800,132619279,35416174,FALSE,Wh,Grid meter
142812,15,2025-02-28T17:30:00+0800,132620319,35416174,FALSE,Wh,Grid meter
142812,15,2025-02-28T17:45:00+0800,132622344,35416174,FALSE,Wh,Grid meter
142812,15,2025-02-28T18:00:00+0800,132623653,35416174,FALSE,Wh,Grid meter
142812,15,2025-02-28T18:15:00+0800,132624888,35416174,FALSE,Wh,Grid meter
142812,15,2025-02-28T18:30:00+0800,132626112,35416174,FALSE,Wh,Grid meter
142812,15,2025-02-28T18:45:00+0800,132628453,35416174,FALSE,Wh,Grid meter
142812,15,2025-02-28T19:00:00+0800,132630059,35416174,FALSE,Wh,Grid meter
142812,15,2025-02-28T19:15:00+0800,132631777,35416174,FALSE,Wh,Grid meter
142812,15,2025-02-28T19:30:00+0800,132634824,35416174,FALSE,Wh,Grid meter
142812,15,2025-02-28T19:45:00+0800,132637608,35416174,FALSE,Wh,Grid meter
142812,15,2025-02-28T20:00:00+0800,132639597,35416174,FALSE,Wh,Grid meter
142812,15,2025-02-28T20:15:00+0800,132641738,35416174,FALSE,Wh,Grid meter
142812,15,2025-02-28T20:30:00+0800,132643872,35416174,FALSE,Wh,Grid meter
142812,15,2025-02-28T20:45:00+0800,132645773,35416174,FALSE,Wh,Grid meter
142812,15,2025-02-28T21:00:00+0800,132648415,35416174,FALSE,Wh,Grid meter
142812,15,2025-02-28T21:15:00+0800,132650652,35416174,FALSE,Wh,Grid meter
142812,15,2025-02-28T21:30:00+0800,132652903,35416174,FALSE,Wh,Grid meter
142812,15,2025-02-28T21:45:00+0800,132654356,35416174,FALSE,Wh,Grid meter
142812,15,2025-02-28T22:00:00+0800,132655342,35416174,FALSE,Wh,Grid meter
142812,15,2025-02-28T22:15:00+0800,132656330,35416174,FALSE,Wh,Grid meter
142812,15,2025-02-28T22:30:00+0800,132657300,35416174,FALSE,Wh,Grid meter
142812,15,2025-02-28T22:45:00+0800,132658792,35416174,FALSE,Wh,Grid meter
142812,15,2025-02-28T23:00:00+0800,132660517,35416174,FALSE,Wh,Grid meter
142812,15,2025-02-28T23:15:00+0800,132662442,35416174,FALSE,Wh,Grid meter
142812,15,2025-02-28T23:30:00+0800,132663861,35416174,FALSE,Wh,Grid meter
142812,15,2025-02-28T23:45:00+0800,132665876,35416174,FALSE,Wh,Grid meter
142812,15,2025-03-01T00:00:00+0800,132667267,35416174,FALSE,Wh,Grid meter
142812,15,2025-03-01T00:15:00+0800,132668739,35416174,FALSE,Wh,Grid meter
142812,15,2025-03-01T00:30:00+0800,132669443,35416174,FALSE,Wh,Grid meter
142812,15,2025-03-01T00:45:00+0800,132670601,35416174,FALSE,Wh,Grid meter
142812,15,2025-03-01T01:00:00+0800,132671389,35416174,FALSE,Wh,Grid meter
142812,15,2025-03-01T01:15:00+0800,132672088,35416174,FALSE,Wh,Grid meter
142812,15,2025-03-01T01:30:00+0800,132672624,35416174,FALSE,Wh,Grid meter
142812,15,2025-03-01T01:45:00+0800,132673209,35416174,FALSE,Wh,Grid meter
142812,15,2025-03-01T02:00:00+0800,132673771,35416174,FALSE,Wh,Grid meter
142812,15,2025-03-01T02:15:00+0800,132674318,35416174,FALSE,Wh,Grid meter
142812,15,2025-03-01T02:30:00+0800,132674879,35416174,FALSE,Wh,Grid meter
142812,15,2025-03-01T02:45:00+0800,132675429,35416174,FALSE,Wh,Grid meter
142812,15,2025-03-01T03:00:00+0800,132675992,35416174,FALSE,Wh,Grid meter
142812,15,2025-03-01T03:15:00+0800,132676517,35416174,FALSE,Wh,Grid meter
142812,15,2025-03-01T03:30:00+0800,132677023,35416174,FALSE,Wh,Grid meter
142812,15,2025-03-01T03:45:00+0800,132677543,35416174,FALSE,Wh,Grid meter
142812,15,2025-03-01T04:00:00+0800,132678268,35416174,FALSE,Wh,Grid meter
142812,15,2025-03-01T04:15:00+0800,132679174,35416174,FALSE,Wh,Grid meter
142812,15,2025-03-01T04:30:00+0800,132679981,35416174,FALSE,Wh,Grid meter
142812,15,2025-03-01T04:45:00+0800,132680487,35416174,FALSE,Wh,Grid meter
142812,15,2025-03-01T05:00:00+0800,132681028,35416174,FALSE,Wh,Grid meter
142812,15,2025-03-01T05:15:00+0800,132681577,35416174,FALSE,Wh,Grid meter
142812,15,2025-03-01T05:30:00+0800,132682083,35416174,FALSE,Wh,Grid meter
142812,15,2025-03-01T05:45:00+0800,132682636,35416174,FALSE,Wh,Grid meter
142812,15,2025-03-01T06:00:00+0800,132683290,35416174,FALSE,Wh,Grid meter
142812,15,2025-03-01T06:15:00+0800,132684282,35416174,FALSE,Wh,Grid meter
142812,15,2025-03-01T06:30:00+0800,132684775,35416174,FALSE,Wh,Grid meter
142812,15,2025-03-01T06:45:00+0800,132685224,35416174,FALSE,Wh,Grid meter
142812,15,2025-03-01T07:00:00+0800,132685898,35416174,FALSE,Wh,Grid meter
142812,15,2025-03-01T07:15:00+0800,132686825,35416174,FALSE,Wh,Grid meter
142812,15,2025-03-01T07:30:00+0800,132687488,35416183,FALSE,Wh,Grid meter
142812,15,2025-03-01T07:45:00+0800,132688167,35416186,FALSE,Wh,Grid meter
142812,15,2025-03-01T08:00:00+0800,132688839,35416186,FALSE,Wh,Grid meter
142812,15,2025-03-01T08:15:00+0800,132689114,35416217,FALSE,Wh,Grid meter
142812,15,2025-03-01T08:30:00+0800,132689169,35416268,FALSE,Wh,Grid meter
142812,15,2025-03-01T08:45:00+0800,132689196,35416415,FALSE,Wh,Grid meter
142812,15,2025-03-01T09:00:00+0800,132689244,35416472,FALSE,Wh,Grid meter
142812,15,2025-03-01T09:15:00+0800,132689287,35416521,FALSE,Wh,Grid meter
142812,15,2025-03-01T09:30:00+0800,132689388,35416592,FALSE,Wh,Grid meter
142812,15,2025-03-01T09:45:00+0800,132689471,35416786,FALSE,Wh,Grid meter
142812,15,2025-03-01T10:00:00+0800,132689508,35416961,FALSE,Wh,Grid meter
142812,15,2025-03-01T10:15:00+0800,132689526,35417159,FALSE,Wh,Grid meter
142812,15,2025-03-01T10:30:00+0800,132689526,35417815,FALSE,Wh,Grid meter
142812,15,2025-03-01T10:45:00+0800,132689527,35418527,FALSE,Wh,Grid meter
142812,15,2025-03-01T11:00:00+0800,132689535,35419107,FALSE,Wh,Grid meter
142812,15,2025-03-01T11:15:00+0800,132689537,35419938,FALSE,Wh,Grid meter
142812,15,2025-03-01T11:30:00+0800,132689562,35420064,FALSE,Wh,Grid meter
142812,15,2025-03-01T11:45:00+0800,132689593,35420513,FALSE,Wh,Grid meter
142812,15,2025-03-01T12:00:00+0800,132689816,35420614,FALSE,Wh,Grid meter
142812,15,2025-03-01T12:15:00+0800,132689935,35420693,FALSE,Wh,Grid meter
142812,15,2025-03-01T12:30:00+0800,132690013,35420892,FALSE,Wh,Grid meter
142812,15,2025-03-01T12:45:00+0800,132690427,35421113,FALSE,Wh,Grid meter
142812,15,2025-03-01T13:00:00+0800,132690560,35421156,FALSE,Wh,Grid meter
142812,15,2025-03-01T13:15:00+0800,132690572,35421512,FALSE,Wh,Grid meter
142812,15,2025-03-01T13:30:00+0800,132690609,35421819,FALSE,Wh,Grid meter
142812,15,2025-03-01T13:45:00+0800,132691023,35421882,FALSE,Wh,Grid meter
142812,15,2025-03-01T14:00:00+0800,132691073,35421986,FALSE,Wh,Grid meter
142812,15,2025-03-01T14:15:00+0800,132691090,35422016,FALSE,Wh,Grid meter
142812,15,2025-03-01T14:30:00+0800,132691210,35422078,FALSE,Wh,Grid meter
142812,15,2025-03-01T14:45:00+0800,132692091,35422089,FALSE,Wh,Grid meter
142812,15,2025-03-01T15:00:00+0800,132692710,35422091,FALSE,Wh,Grid meter
142812,15,2025-03-01T15:15:00+0800,132692825,35422144,FALSE,Wh,Grid meter
142812,15,2025-03-01T15:30:00+0800,132692960,35422223,FALSE,Wh,Grid meter
142812,15,2025-03-01T15:45:00+0800,132693447,35422270,FALSE,Wh,Grid meter
142812,15,2025-03-01T16:00:00+0800,132693933,35422285,FALSE,Wh,Grid meter
142812,15,2025-03-01T16:15:00+0800,132694766,35422292,FALSE,Wh,Grid meter
142812,15,2025-03-01T16:30:00+0800,132696344,35422292,FALSE,Wh,Grid meter
142812,15,2025-03-01T16:45:00+0800,132697322,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-01T17:00:00+0800,132697936,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-01T17:15:00+0800,132699330,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-01T17:30:00+0800,132701697,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-01T17:45:00+0800,132705065,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-01T18:00:00+0800,132708037,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-01T18:15:00+0800,132710457,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-01T18:30:00+0800,132712768,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-01T18:45:00+0800,132714159,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-01T19:00:00+0800,132716637,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-01T19:15:00+0800,132718559,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-01T19:30:00+0800,132720741,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-01T19:45:00+0800,132722895,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-01T20:00:00+0800,132725161,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-01T20:15:00+0800,132726812,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-01T20:30:00+0800,132728208,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-01T20:45:00+0800,132729568,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-01T21:00:00+0800,132731012,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-01T21:15:00+0800,132732302,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-01T21:30:00+0800,132735138,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-01T21:45:00+0800,132737363,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-01T22:00:00+0800,132739308,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-01T22:15:00+0800,132742205,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-01T22:30:00+0800,132745116,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-01T22:45:00+0800,132746464,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-01T23:00:00+0800,132747702,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-01T23:15:00+0800,132748996,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-01T23:30:00+0800,132750372,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-01T23:45:00+0800,132752398,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-02T00:00:00+0800,132753915,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-02T00:15:00+0800,132755156,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-02T00:30:00+0800,132756607,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-02T00:45:00+0800,132758102,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-02T01:00:00+0800,132759305,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-02T01:15:00+0800,132760039,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-02T01:30:00+0800,132760760,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-02T01:45:00+0800,132761802,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-02T02:00:00+0800,132762603,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-02T02:15:00+0800,132763372,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-02T02:30:00+0800,132763922,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-02T02:45:00+0800,132764560,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-02T03:00:00+0800,132765510,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-02T03:15:00+0800,132766104,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-02T03:30:00+0800,132766663,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-02T03:45:00+0800,132767226,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-02T04:00:00+0800,132767804,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-02T04:15:00+0800,132768362,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-02T04:30:00+0800,132768959,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-02T04:45:00+0800,132769450,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-02T05:00:00+0800,132769980,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-02T05:15:00+0800,132770510,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-02T05:30:00+0800,132771093,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-02T05:45:00+0800,132771668,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-02T06:00:00+0800,132772245,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-02T06:15:00+0800,132773176,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-02T06:30:00+0800,132773717,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-02T06:45:00+0800,132774516,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-02T07:00:00+0800,132774722,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-02T07:15:00+0800,132775137,35422294,FALSE,Wh,Grid meter
142812,15,2025-03-02T07:30:00+0800,132775158,35422307,FALSE,Wh,Grid meter
142812,15,2025-03-02T07:45:00+0800,132775198,35422327,FALSE,Wh,Grid meter
142812,15,2025-03-02T08:00:00+0800,132775203,35422340,FALSE,Wh,Grid meter
142812,15,2025-03-02T08:15:00+0800,132775215,35422354,FALSE,Wh,Grid meter
