meterUid,interval,timeStamp,import,export,isEstimate,energyUnit,display_name,Unnamed: 8
142812,15,2025-02-22T10:15:00+08:00,132293935,35303952,False,Wh,Grid meter,0.0
142812,15,2025-02-22T10:30:00+08:00,132293935,35305156,False,Wh,Grid meter,0.0
142812,15,2025-02-22T10:45:00+08:00,132293935,35306456,False,Wh,Grid meter,0.0
142812,15,2025-02-22T11:00:00+08:00,132293935,35307400,False,Wh,Grid meter,0.0
142812,15,2025-02-22T11:15:00+08:00,132293936,35308419,False,Wh,Grid meter,0.0
142812,15,2025-02-22T11:30:00+08:00,132293936,35309605,False,Wh,Grid meter,0.0
142812,15,2025-02-22T11:45:00+08:00,132293936,35310719,False,Wh,Grid meter,0.0
142812,15,2025-02-22T12:00:00+08:00,132293981,35311007,False,Wh,Grid meter,0.0
142812,15,2025-02-22T12:15:00+08:00,132294077,35311297,False,Wh,Grid meter,0.0
142812,15,2025-02-22T12:30:00+08:00,132294095,35311572,False,Wh,Grid meter,0.0
142812,15,2025-02-22T12:45:00+08:00,132294097,35312160,False,Wh,Grid meter,0.0
142812,15,2025-02-22T13:00:00+08:00,132294110,35312668,False,Wh,Grid meter,0.0
142812,15,2025-02-22T13:15:00+08:00,132294118,35313531,False,Wh,Grid meter,0.0
142812,15,2025-02-22T13:30:00+08:00,132294124,35314034,False,Wh,Grid meter,0.0
142812,15,2025-02-22T13:45:00+08:00,132294131,35314900,False,Wh,Grid meter,0.0
142812,15,2025-02-22T14:00:00+08:00,132294131,35315861,False,Wh,Grid meter,0.0
142812,15,2025-02-22T14:15:00+08:00,132294146,35316427,False,Wh,Grid meter,0.0
142812,15,2025-02-22T14:30:00+08:00,132294146,35317362,False,Wh,Grid meter,0.0
142812,15,2025-02-22T14:45:00+08:00,132294147,35318412,False,Wh,Grid meter,0.0
142812,15,2025-02-22T15:00:00+08:00,132294148,35319235,False,Wh,Grid meter,0.0
142812,15,2025-02-22T15:15:00+08:00,132294168,35319840,False,Wh,Grid meter,0.0
142812,15,2025-02-22T15:30:00+08:00,132294169,35320490,False,Wh,Grid meter,0.0
142812,15,2025-02-22T15:45:00+08:00,132294173,35321302,False,Wh,Grid meter,0.0
142812,15,2025-02-22T16:00:00+08:00,132294174,35322055,False,Wh,Grid meter,0.0
142812,15,2025-02-22T16:15:00+08:00,132294176,35322771,False,Wh,Grid meter,0.0
142812,15,2025-02-22T16:30:00+08:00,132294176,35323425,False,Wh,Grid meter,0.0
142812,15,2025-02-22T16:45:00+08:00,132294187,35323523,False,Wh,Grid meter,0.0
142812,15,2025-02-22T17:00:00+08:00,132294233,35323666,False,Wh,Grid meter,0.0
142812,15,2025-02-22T17:15:00+08:00,132294246,35323767,False,Wh,Grid meter,0.0
142812,15,2025-02-22T17:30:00+08:00,132294298,35323820,False,Wh,Grid meter,0.0
142812,15,2025-02-22T17:45:00+08:00,132294310,35323837,False,Wh,Grid meter,0.0
142812,15,2025-02-22T18:00:00+08:00,132294470,35323865,False,Wh,Grid meter,0.0
142812,15,2025-02-22T18:15:00+08:00,132294605,35323900,False,Wh,Grid meter,0.0
142812,15,2025-02-22T18:30:00+08:00,132294703,35323937,False,Wh,Grid meter,0.0
142812,15,2025-02-22T18:45:00+08:00,132294853,35323973,False,Wh,Grid meter,0.0
142812,15,2025-02-22T19:00:00+08:00,132295017,35323993,False,Wh,Grid meter,0.0
142812,15,2025-02-22T19:15:00+08:00,132295334,35324018,False,Wh,Grid meter,0.0
142812,15,2025-02-22T19:30:00+08:00,132296352,35324023,False,Wh,Grid meter,0.0
142812,15,2025-02-22T19:45:00+08:00,132296829,35324040,False,Wh,Grid meter,0.0
142812,15,2025-02-22T20:00:00+08:00,132297217,35324052,False,Wh,Grid meter,0.0
142812,15,2025-02-22T20:15:00+08:00,132297274,35324075,False,Wh,Grid meter,0.0
142812,15,2025-02-22T20:30:00+08:00,132297308,35324113,False,Wh,Grid meter,0.0
142812,15,2025-02-22T20:45:00+08:00,132297314,35324126,False,Wh,Grid meter,0.0
142812,15,2025-02-22T21:00:00+08:00,132297337,35324154,False,Wh,Grid meter,0.0
142812,15,2025-02-22T21:15:00+08:00,132297343,35324163,False,Wh,Grid meter,0.0
142812,15,2025-02-22T21:30:00+08:00,132297436,35324172,False,Wh,Grid meter,0.0
142812,15,2025-02-22T21:45:00+08:00,132297579,35324193,False,Wh,Grid meter,0.0
142812,15,2025-02-22T22:00:00+08:00,132298026,35324201,False,Wh,Grid meter,0.0
142812,15,2025-02-22T22:15:00+08:00,132298119,35324208,False,Wh,Grid meter,0.0
142812,15,2025-02-22T22:30:00+08:00,132299499,35324208,False,Wh,Grid meter,0.0
142812,15,2025-02-22T22:45:00+08:00,132301131,35324208,False,Wh,Grid meter,0.0
142812,15,2025-02-22T23:00:00+08:00,132302467,35324208,False,Wh,Grid meter,0.0
142812,15,2025-02-22T23:15:00+08:00,132303629,35324208,False,Wh,Grid meter,0.0
142812,15,2025-02-22T23:30:00+08:00,132304403,35324208,False,Wh,Grid meter,0.0
142812,15,2025-02-22T23:45:00+08:00,132305093,35324208,False,Wh,Grid meter,0.0
142812,15,2025-02-23T00:00:00+08:00,132306283,35324208,False,Wh,Grid meter,0.0
142812,15,2025-02-23T00:15:00+08:00,132306969,35324208,False,Wh,Grid meter,0.0
142812,15,2025-02-23T00:30:00+08:00,132308189,35324208,False,Wh,Grid meter,0.0
142812,15,2025-02-23T00:45:00+08:00,132309355,35324208,False,Wh,Grid meter,0.0
142812,15,2025-02-23T01:00:00+08:00,132310090,35324208,False,Wh,Grid meter,0.0
142812,15,2025-02-23T01:15:00+08:00,132310804,35324208,False,Wh,Grid meter,0.0
142812,15,2025-02-23T01:30:00+08:00,132311453,35324208,False,Wh,Grid meter,0.0
142812,15,2025-02-23T01:45:00+08:00,132312035,35324208,False,Wh,Grid meter,0.0
142812,15,2025-02-23T02:00:00+08:00,132312872,35324208,False,Wh,Grid meter,0.0
142812,15,2025-02-23T02:15:00+08:00,132313830,35324208,False,Wh,Grid meter,0.0
142812,15,2025-02-23T02:30:00+08:00,132315252,35324208,False,Wh,Grid meter,0.0
142812,15,2025-02-23T02:45:00+08:00,132316648,35324208,False,Wh,Grid meter,0.0
142812,15,2025-02-23T03:00:00+08:00,132317520,35324208,False,Wh,Grid meter,0.0
142812,15,2025-02-23T03:15:00+08:00,132318981,35324208,False,Wh,Grid meter,0.0
142812,15,2025-02-23T03:30:00+08:00,132319636,35324208,False,Wh,Grid meter,0.0
142812,15,2025-02-23T03:45:00+08:00,132320196,35324208,False,Wh,Grid meter,0.0
142812,15,2025-02-23T04:00:00+08:00,132321105,35324208,False,Wh,Grid meter,0.0
142812,15,2025-02-23T04:15:00+08:00,132321713,35324208,False,Wh,Grid meter,0.0
142812,15,2025-02-23T04:30:00+08:00,132322263,35324208,False,Wh,Grid meter,0.0
142812,15,2025-02-23T04:45:00+08:00,132322745,35324208,False,Wh,Grid meter,0.0
142812,15,2025-02-23T05:00:00+08:00,132323265,35324208,False,Wh,Grid meter,0.0
142812,15,2025-02-23T05:15:00+08:00,132323772,35324208,False,Wh,Grid meter,0.0
142812,15,2025-02-23T05:30:00+08:00,132324268,35324208,False,Wh,Grid meter,0.0
142812,15,2025-02-23T05:45:00+08:00,132324813,35324208,False,Wh,Grid meter,0.0
142812,15,2025-02-23T06:00:00+08:00,132325765,35324208,False,Wh,Grid meter,0.0
142812,15,2025-02-23T06:15:00+08:00,132326419,35324208,False,Wh,Grid meter,0.0
142812,15,2025-02-23T06:30:00+08:00,132327147,35324208,False,Wh,Grid meter,0.0
142812,15,2025-02-23T06:45:00+08:00,132327451,35324208,False,Wh,Grid meter,0.0
142812,15,2025-02-23T07:00:00+08:00,132327663,35324208,False,Wh,Grid meter,0.0
142812,15,2025-02-23T07:15:00+08:00,132327733,35324224,False,Wh,Grid meter,0.0
142812,15,2025-02-23T07:30:00+08:00,132327743,35324243,False,Wh,Grid meter,0.0
142812,15,2025-02-23T07:45:00+08:00,132327750,35324256,False,Wh,Grid meter,0.0
142812,15,2025-02-23T08:00:00+08:00,132327763,35324270,False,Wh,Grid meter,0.0
142812,15,2025-02-23T08:15:00+08:00,132327822,35324373,False,Wh,Grid meter,0.0
142812,15,2025-02-23T08:30:00+08:00,132327855,35324489,False,Wh,Grid meter,0.0
142812,15,2025-02-23T08:45:00+08:00,132327871,35324520,False,Wh,Grid meter,0.0
142812,15,2025-02-23T09:00:00+08:00,132327944,35324557,False,Wh,Grid meter,0.0
142812,15,2025-02-23T09:15:00+08:00,132328011,35324738,False,Wh,Grid meter,0.0
142812,15,2025-02-23T09:30:00+08:00,132328038,35324790,False,Wh,Grid meter,0.0
142812,15,2025-02-23T09:45:00+08:00,132328102,35324834,False,Wh,Grid meter,0.0
142812,15,2025-02-23T10:00:00+08:00,132328146,35324910,False,Wh,Grid meter,0.0
142812,15,2025-02-23T10:15:00+08:00,132328173,35325121,False,Wh,Grid meter,0.0
142812,15,2025-02-23T10:30:00+08:00,132328408,35325156,False,Wh,Grid meter,0.0
142812,15,2025-02-23T10:45:00+08:00,132329061,35325374,False,Wh,Grid meter,0.0
142812,15,2025-02-23T11:00:00+08:00,132329085,35325624,False,Wh,Grid meter,0.0
142812,15,2025-02-23T11:15:00+08:00,132329124,35325793,False,Wh,Grid meter,0.0
142812,15,2025-02-23T11:30:00+08:00,132329157,35326354,False,Wh,Grid meter,0.0
142812,15,2025-02-23T11:45:00+08:00,132329176,35327038,False,Wh,Grid meter,0.0
142812,15,2025-02-23T12:00:00+08:00,132329176,35328900,False,Wh,Grid meter,0.0
142812,15,2025-02-23T12:15:00+08:00,132329178,35329967,False,Wh,Grid meter,0.0
142812,15,2025-02-23T12:30:00+08:00,132329180,35330664,False,Wh,Grid meter,0.0
142812,15,2025-02-23T12:45:00+08:00,132329237,35330973,False,Wh,Grid meter,0.0
142812,15,2025-02-23T13:00:00+08:00,132329308,35331214,False,Wh,Grid meter,0.0
142812,15,2025-02-23T13:15:00+08:00,132329361,35331553,False,Wh,Grid meter,0.0
142812,15,2025-02-23T13:30:00+08:00,132329361,35332507,False,Wh,Grid meter,0.0
142812,15,2025-02-23T13:45:00+08:00,132329361,35333540,False,Wh,Grid meter,0.0
142812,15,2025-02-23T14:00:00+08:00,132329362,35334839,False,Wh,Grid meter,0.0
142812,15,2025-02-23T14:15:00+08:00,132329368,35335473,False,Wh,Grid meter,0.0
142812,15,2025-02-23T14:30:00+08:00,132329368,35336760,False,Wh,Grid meter,0.0
142812,15,2025-02-23T14:45:00+08:00,132329368,35338233,False,Wh,Grid meter,0.0
142812,15,2025-02-23T15:00:00+08:00,132329370,35339222,False,Wh,Grid meter,0.0
142812,15,2025-02-23T15:15:00+08:00,132329370,35340427,False,Wh,Grid meter,0.0
142812,15,2025-02-23T15:30:00+08:00,132329380,35340778,False,Wh,Grid meter,0.0
142812,15,2025-02-23T15:45:00+08:00,132329383,35341556,False,Wh,Grid meter,0.0
142812,15,2025-02-23T16:00:00+08:00,132329386,35341895,False,Wh,Grid meter,0.0
142812,15,2025-02-23T16:15:00+08:00,132329387,35342347,False,Wh,Grid meter,0.0
142812,15,2025-02-23T16:30:00+08:00,132329395,35342451,False,Wh,Grid meter,0.0
142812,15,2025-02-23T16:45:00+08:00,132329396,35342666,False,Wh,Grid meter,0.0
142812,15,2025-02-23T17:00:00+08:00,132329403,35342820,False,Wh,Grid meter,0.0
142812,15,2025-02-23T17:15:00+08:00,132329439,35342879,False,Wh,Grid meter,0.0
142812,15,2025-02-23T17:30:00+08:00,132329690,35342898,False,Wh,Grid meter,0.0
142812,15,2025-02-23T17:45:00+08:00,132329730,35342910,False,Wh,Grid meter,0.0
142812,15,2025-02-23T18:00:00+08:00,132329980,35342910,False,Wh,Grid meter,0.0
142812,15,2025-02-23T18:15:00+08:00,132330728,35342910,False,Wh,Grid meter,0.0
142812,15,2025-02-23T18:30:00+08:00,132331541,35342910,False,Wh,Grid meter,0.0
142812,15,2025-02-23T18:45:00+08:00,132332751,35342910,False,Wh,Grid meter,0.0
142812,15,2025-02-23T19:00:00+08:00,132334994,35342910,False,Wh,Grid meter,0.0
142812,15,2025-02-23T19:15:00+08:00,132336332,35342910,False,Wh,Grid meter,0.0
142812,15,2025-02-23T19:30:00+08:00,132337120,35342910,False,Wh,Grid meter,0.0
142812,15,2025-02-23T19:45:00+08:00,132338715,35342910,False,Wh,Grid meter,0.0
142812,15,2025-02-23T20:00:00+08:00,132340236,35342910,False,Wh,Grid meter,0.0
142812,15,2025-02-23T20:15:00+08:00,132341802,35342910,False,Wh,Grid meter,0.0
142812,15,2025-02-23T20:30:00+08:00,132343357,35342910,False,Wh,Grid meter,0.0
142812,15,2025-02-23T20:45:00+08:00,132344797,35342910,False,Wh,Grid meter,0.0
142812,15,2025-02-23T21:00:00+08:00,132346448,35342910,False,Wh,Grid meter,0.0
142812,15,2025-02-23T21:15:00+08:00,132348496,35342910,False,Wh,Grid meter,0.0
142812,15,2025-02-23T21:30:00+08:00,132350289,35342910,False,Wh,Grid meter,0.0
142812,15,2025-02-23T21:45:00+08:00,132352459,35342910,False,Wh,Grid meter,0.0
142812,15,2025-02-23T22:00:00+08:00,132353377,35342910,False,Wh,Grid meter,0.0
142812,15,2025-02-23T22:15:00+08:00,132354405,35342910,False,Wh,Grid meter,0.0
142812,15,2025-02-23T22:30:00+08:00,132355433,35342910,False,Wh,Grid meter,0.0
142812,15,2025-02-23T22:45:00+08:00,132356479,35342910,False,Wh,Grid meter,0.0
142812,15,2025-02-23T23:00:00+08:00,132356925,35342910,False,Wh,Grid meter,0.0
142812,15,2025-02-23T23:15:00+08:00,132357323,35342910,False,Wh,Grid meter,0.0
142812,15,2025-02-23T23:30:00+08:00,132357585,35342910,False,Wh,Grid meter,0.0
142812,15,2025-02-23T23:45:00+08:00,132357733,35342911,False,Wh,Grid meter,0.0
142812,15,2025-02-24T00:00:00+08:00,132357888,35342911,False,Wh,Grid meter,0.0
142812,15,2025-02-24T00:15:00+08:00,132358614,35342911,False,Wh,Grid meter,0.0
142812,15,2025-02-24T00:30:00+08:00,132359174,35342911,False,Wh,Grid meter,0.0
142812,15,2025-02-24T00:45:00+08:00,132359616,35342911,False,Wh,Grid meter,0.0
142812,15,2025-02-24T01:00:00+08:00,132360521,35342911,False,Wh,Grid meter,0.0
142812,15,2025-02-24T01:15:00+08:00,132361108,35342911,False,Wh,Grid meter,0.0
142812,15,2025-02-24T01:30:00+08:00,132361567,35342911,False,Wh,Grid meter,0.0
142812,15,2025-02-24T01:45:00+08:00,132362182,35342911,False,Wh,Grid meter,0.0
142812,15,2025-02-24T02:00:00+08:00,132363190,35342911,False,Wh,Grid meter,0.0
142812,15,2025-02-24T02:15:00+08:00,132363707,35342911,False,Wh,Grid meter,0.0
142812,15,2025-02-24T02:30:00+08:00,132364246,35342911,False,Wh,Grid meter,0.0
142812,15,2025-02-24T02:45:00+08:00,132365114,35342911,False,Wh,Grid meter,0.0
142812,15,2025-02-24T03:00:00+08:00,132365788,35342911,False,Wh,Grid meter,0.0
142812,15,2025-02-24T03:15:00+08:00,132367233,35342911,False,Wh,Grid meter,0.0
142812,15,2025-02-24T03:30:00+08:00,132368179,35342911,False,Wh,Grid meter,0.0
142812,15,2025-02-24T03:45:00+08:00,132368647,35342911,False,Wh,Grid meter,0.0
142812,15,2025-02-24T04:00:00+08:00,132369520,35342911,False,Wh,Grid meter,0.0
142812,15,2025-02-24T04:15:00+08:00,132370337,35342911,False,Wh,Grid meter,0.0
142812,15,2025-02-24T04:30:00+08:00,132371812,35342911,False,Wh,Grid meter,0.0
142812,15,2025-02-24T04:45:00+08:00,132372470,35342911,False,Wh,Grid meter,0.0
142812,15,2025-02-24T05:00:00+08:00,132373017,35342911,False,Wh,Grid meter,0.0
142812,15,2025-02-24T05:15:00+08:00,132373552,35342911,False,Wh,Grid meter,0.0
142812,15,2025-02-24T05:30:00+08:00,132374631,35342911,False,Wh,Grid meter,0.0
142812,15,2025-02-24T05:45:00+08:00,132375595,35342911,False,Wh,Grid meter,0.0
142812,15,2025-02-24T06:00:00+08:00,132376803,35342911,False,Wh,Grid meter,0.0
142812,15,2025-02-24T06:15:00+08:00,132378122,35342911,False,Wh,Grid meter,0.0
142812,15,2025-02-24T06:30:00+08:00,132380133,35342911,False,Wh,Grid meter,0.0
142812,15,2025-02-24T06:45:00+08:00,132381947,35342911,False,Wh,Grid meter,0.0
142812,15,2025-02-24T07:00:00+08:00,132382694,35342911,False,Wh,Grid meter,0.0
142812,15,2025-02-24T07:15:00+08:00,132382813,35342913,False,Wh,Grid meter,0.0
142812,15,2025-02-24T07:30:00+08:00,132382816,35342934,False,Wh,Grid meter,0.0
142812,15,2025-02-24T07:45:00+08:00,132382820,35342945,False,Wh,Grid meter,0.0
142812,15,2025-02-24T08:00:00+08:00,132382823,35342957,False,Wh,Grid meter,0.0
142812,15,2025-02-24T08:15:00+08:00,132382830,35342971,False,Wh,Grid meter,0.0
142812,15,2025-02-24T08:30:00+08:00,132382835,35342984,False,Wh,Grid meter,0.0
142812,15,2025-02-24T08:45:00+08:00,132382840,35343007,False,Wh,Grid meter,0.0
142812,15,2025-02-24T09:00:00+08:00,132382840,35343194,False,Wh,Grid meter,0.0
142812,15,2025-02-24T09:15:00+08:00,132382852,35343468,False,Wh,Grid meter,0.0
142812,15,2025-02-24T09:30:00+08:00,132382853,35343876,False,Wh,Grid meter,0.0
142812,15,2025-02-24T09:45:00+08:00,132382853,35344526,False,Wh,Grid meter,0.0
142812,15,2025-02-24T10:00:00+08:00,132382853,35345151,False,Wh,Grid meter,0.0
142812,15,2025-02-24T10:15:00+08:00,132382853,35346170,False,Wh,Grid meter,0.0
142812,15,2025-02-24T10:30:00+08:00,132382853,35347322,False,Wh,Grid meter,0.0
142812,15,2025-02-24T10:45:00+08:00,132382853,35348589,False,Wh,Grid meter,0.0
142812,15,2025-02-24T11:00:00+08:00,132382854,35349612,False,Wh,Grid meter,0.0
142812,15,2025-02-24T11:15:00+08:00,132382854,35350758,False,Wh,Grid meter,0.0
142812,15,2025-02-24T11:30:00+08:00,132382854,35351888,False,Wh,Grid meter,0.0
142812,15,2025-02-24T11:45:00+08:00,132382860,35352676,False,Wh,Grid meter,0.0
142812,15,2025-02-24T12:00:00+08:00,132382875,35353216,False,Wh,Grid meter,0.0
142812,15,2025-02-24T12:15:00+08:00,132382876,35354291,False,Wh,Grid meter,0.0
142812,15,2025-02-24T12:30:00+08:00,132382876,35356017,False,Wh,Grid meter,0.0
142812,15,2025-02-24T12:45:00+08:00,132382876,35357231,False,Wh,Grid meter,0.0
142812,15,2025-02-24T13:00:00+08:00,132382876,35358873,False,Wh,Grid meter,0.0
142812,15,2025-02-24T13:15:00+08:00,132382876,35360800,False,Wh,Grid meter,0.0
142812,15,2025-02-24T13:30:00+08:00,132382876,35362587,False,Wh,Grid meter,0.0
142812,15,2025-02-24T13:45:00+08:00,132382876,35364333,False,Wh,Grid meter,0.0
142812,15,2025-02-24T14:00:00+08:00,132382876,35366481,False,Wh,Grid meter,0.0
142812,15,2025-02-24T14:15:00+08:00,132382877,35368078,False,Wh,Grid meter,0.0
142812,15,2025-02-24T14:30:00+08:00,132382877,35369570,False,Wh,Grid meter,0.0
142812,15,2025-02-24T14:45:00+08:00,132382877,35371045,False,Wh,Grid meter,0.0
142812,15,2025-02-24T15:00:00+08:00,132382877,35373051,False,Wh,Grid meter,0.0
142812,15,2025-02-24T15:15:00+08:00,132382877,35374650,False,Wh,Grid meter,0.0
142812,15,2025-02-24T15:30:00+08:00,132382877,35376277,False,Wh,Grid meter,0.0
142812,15,2025-02-24T15:45:00+08:00,132382877,35377767,False,Wh,Grid meter,0.0
142812,15,2025-02-24T16:00:00+08:00,132382941,35378153,False,Wh,Grid meter,0.0
142812,15,2025-02-24T16:15:00+08:00,132382962,35378701,False,Wh,Grid meter,0.0
142812,15,2025-02-24T16:30:00+08:00,132382976,35379175,False,Wh,Grid meter,0.0
142812,15,2025-02-24T16:45:00+08:00,132382996,35379637,False,Wh,Grid meter,0.0
142812,15,2025-02-24T17:00:00+08:00,132383073,35379756,False,Wh,Grid meter,0.0
142812,15,2025-02-24T17:15:00+08:00,132383108,35379804,False,Wh,Grid meter,0.0
142812,15,2025-02-24T17:30:00+08:00,132383302,35379833,False,Wh,Grid meter,0.0
142812,15,2025-02-24T17:45:00+08:00,132384245,35379833,False,Wh,Grid meter,0.0
142812,15,2025-02-24T18:00:00+08:00,132385277,35379833,False,Wh,Grid meter,0.0
142812,15,2025-02-24T18:15:00+08:00,132387369,35379833,False,Wh,Grid meter,0.0
142812,15,2025-02-24T18:30:00+08:00,132388656,35379833,False,Wh,Grid meter,0.0
142812,15,2025-02-24T18:45:00+08:00,132391261,35379833,False,Wh,Grid meter,0.0
142812,15,2025-02-24T19:00:00+08:00,132394529,35379833,False,Wh,Grid meter,0.0
142812,15,2025-02-24T19:15:00+08:00,132396913,35379833,False,Wh,Grid meter,0.0
142812,15,2025-02-24T19:30:00+08:00,132398456,35379833,False,Wh,Grid meter,0.0
142812,15,2025-02-24T19:45:00+08:00,132399132,35379833,False,Wh,Grid meter,0.0
142812,15,2025-02-24T20:00:00+08:00,132400022,35379833,False,Wh,Grid meter,0.0
142812,15,2025-02-24T20:15:00+08:00,132400767,35379833,False,Wh,Grid meter,0.0
142812,15,2025-02-24T20:30:00+08:00,132401051,35379833,False,Wh,Grid meter,0.0
142812,15,2025-02-24T20:45:00+08:00,132401844,35379833,False,Wh,Grid meter,0.0
142812,15,2025-02-24T21:00:00+08:00,132402045,35379833,False,Wh,Grid meter,0.0
142812,15,2025-02-24T21:15:00+08:00,132402478,35379833,False,Wh,Grid meter,0.0
142812,15,2025-02-24T21:30:00+08:00,132403656,35379833,False,Wh,Grid meter,0.0
142812,15,2025-02-24T21:45:00+08:00,132404052,35379835,False,Wh,Grid meter,0.0
142812,15,2025-02-24T22:00:00+08:00,132404580,35379835,False,Wh,Grid meter,0.0
142812,15,2025-02-24T22:15:00+08:00,132405796,35379835,False,Wh,Grid meter,0.0
142812,15,2025-02-24T22:30:00+08:00,132406142,35379835,False,Wh,Grid meter,0.0
142812,15,2025-02-24T22:45:00+08:00,132406674,35379835,False,Wh,Grid meter,0.0
142812,15,2025-02-24T23:00:00+08:00,132407233,35379835,False,Wh,Grid meter,0.0
142812,15,2025-02-24T23:15:00+08:00,132407761,35379835,False,Wh,Grid meter,0.0
142812,15,2025-02-24T23:30:00+08:00,132408687,35379835,False,Wh,Grid meter,0.0
142812,15,2025-02-24T23:45:00+08:00,132409162,35379835,False,Wh,Grid meter,0.0
142812,15,2025-02-25T00:00:00+08:00,132409659,35379835,False,Wh,Grid meter,0.0
142812,15,2025-02-25T00:15:00+08:00,132410101,35379835,False,Wh,Grid meter,0.0
142812,15,2025-02-25T00:30:00+08:00,132410653,35379835,False,Wh,Grid meter,0.0
142812,15,2025-02-25T00:45:00+08:00,132411218,35379835,False,Wh,Grid meter,0.0
142812,15,2025-02-25T01:00:00+08:00,132411785,35379835,False,Wh,Grid meter,0.0
142812,15,2025-02-25T01:15:00+08:00,132412333,35379835,False,Wh,Grid meter,0.0
142812,15,2025-02-25T01:30:00+08:00,132412901,35379835,False,Wh,Grid meter,0.0
142812,15,2025-02-25T01:45:00+08:00,132414058,35379835,False,Wh,Grid meter,0.0
142812,15,2025-02-25T02:00:00+08:00,132414620,35379835,False,Wh,Grid meter,0.0
142812,15,2025-02-25T02:15:00+08:00,132415605,35379835,False,Wh,Grid meter,0.0
142812,15,2025-02-25T02:30:00+08:00,132416227,35379835,False,Wh,Grid meter,0.0
142812,15,2025-02-25T02:45:00+08:00,132417149,35379835,False,Wh,Grid meter,0.0
142812,15,2025-02-25T03:00:00+08:00,132417674,35379835,False,Wh,Grid meter,0.0
142812,15,2025-02-25T03:15:00+08:00,132418604,35379835,False,Wh,Grid meter,0.0
