timeStamp,meterUid,import,export,energyUnit,display_name,interval,isEstimate
2025-04-04T00:00:00+08:00,142812,135386665,35830890,Wh,Grid meter,20.0,False
2025-04-04T00:20:00+08:00,142812,135388446,35830890,Wh,Grid meter,20.0,False
2025-04-04T00:40:00+08:00,142812,135389935,35830890,Wh,Grid meter,20.0,False
2025-04-04T01:00:00+08:00,142812,135391285,35830890,Wh,Grid meter,20.0,False
2025-04-04T01:20:00+08:00,142812,135392221,35830890,Wh,Grid meter,20.0,False
2025-04-04T01:40:00+08:00,142812,135393191,35830890,Wh,Grid meter,20.0,False
2025-04-04T02:00:00+08:00,142812,135394530,35830890,Wh,Grid meter,20.0,False
2025-04-04T02:20:00+08:00,142812,135395478,35830890,Wh,Grid meter,20.0,False
2025-04-04T02:40:00+08:00,142812,135396368,35830890,Wh,Grid meter,20.0,False
2025-04-04T03:00:00+08:00,142812,135397257,35830890,Wh,Grid meter,20.0,False
2025-04-04T03:20:00+08:00,142812,135398145,35830890,Wh,Grid meter,20.0,False
2025-04-04T03:40:00+08:00,142812,135398937,35830890,Wh,Grid meter,20.0,False
2025-04-04T04:00:00+08:00,142812,135399992,35830890,Wh,Grid meter,20.0,False
2025-04-04T04:20:00+08:00,142812,135401399,35830890,Wh,Grid meter,20.0,False
2025-04-04T04:40:00+08:00,142812,135403004,35830890,Wh,Grid meter,20.0,False
2025-04-04T05:00:00+08:00,142812,135404790,35830890,Wh,Grid meter,20.0,False
2025-04-04T05:20:00+08:00,142812,135406794,35830890,Wh,Grid meter,20.0,False
2025-04-04T05:40:00+08:00,142812,135407703,35830890,Wh,Grid meter,20.0,False
2025-04-04T06:00:00+08:00,142812,135409011,35830890,Wh,Grid meter,20.0,False
2025-04-04T06:20:00+08:00,142812,135410593,35830890,Wh,Grid meter,20.0,False
2025-04-04T06:40:00+08:00,142812,135412950,35830890,Wh,Grid meter,20.0,False
2025-04-04T07:00:00+08:00,142812,135414667,35830890,Wh,Grid meter,20.0,False
2025-04-04T07:20:00+08:00,142812,135415338,35830890,Wh,Grid meter,20.0,False
2025-04-04T07:40:00+08:00,142812,135416002,35830890,Wh,Grid meter,20.0,False
2025-04-04T08:00:00+08:00,142812,135416812,35830890,Wh,Grid meter,20.0,False
2025-04-04T08:20:00+08:00,142812,135417578,35830890,Wh,Grid meter,20.0,False
2025-04-04T08:40:00+08:00,142812,135418174,35830917,Wh,Grid meter,20.0,False
2025-04-04T09:00:00+08:00,142812,135418983,35830946,Wh,Grid meter,20.0,False
2025-04-04T09:20:00+08:00,142812,135419335,35830946,Wh,Grid meter,20.0,False
2025-04-04T09:40:00+08:00,142812,135419494,35831196,Wh,Grid meter,20.0,False
2025-04-04T10:00:00+08:00,142812,135420789,35831274,Wh,Grid meter,20.0,False
2025-04-04T10:20:00+08:00,142812,135422051,35831492,Wh,Grid meter,20.0,False
2025-04-04T10:40:00+08:00,142812,135424150,35831492,Wh,Grid meter,20.0,False
2025-04-04T11:00:00+08:00,142812,135425245,35831492,Wh,Grid meter,20.0,False
2025-04-04T11:20:00+08:00,142812,135425489,35831811,Wh,Grid meter,20.0,False
2025-04-04T11:40:00+08:00,142812,135428939,35831811,Wh,Grid meter,20.0,False
2025-04-04T12:00:00+08:00,142812,135430316,35831811,Wh,Grid meter,20.0,False
2025-04-04T12:20:00+08:00,142812,135430709,35832087,Wh,Grid meter,20.0,False
2025-04-04T12:40:00+08:00,142812,135431378,35832206,Wh,Grid meter,20.0,False
2025-04-04T13:00:00+08:00,142812,135432350,35832216,Wh,Grid meter,20.0,False
2025-04-04T13:20:00+08:00,142812,135433858,35832216,Wh,Grid meter,20.0,False
2025-04-04T13:40:00+08:00,142812,135435257,35832216,Wh,Grid meter,20.0,False
2025-04-04T14:00:00+08:00,142812,135436979,35832216,Wh,Grid meter,20.0,False
2025-04-04T14:20:00+08:00,142812,135437995,35832216,Wh,Grid meter,20.0,False
2025-04-04T14:40:00+08:00,142812,135438552,35832216,Wh,Grid meter,20.0,False
2025-04-04T15:00:00+08:00,142812,135438944,35832216,Wh,Grid meter,20.0,False
2025-04-04T15:20:00+08:00,142812,135439117,35832270,Wh,Grid meter,20.0,False
2025-04-04T15:40:00+08:00,142812,135440022,35832270,Wh,Grid meter,20.0,False
2025-04-04T16:00:00+08:00,142812,135441351,35832270,Wh,Grid meter,20.0,False
2025-04-04T16:20:00+08:00,142812,135443514,35832270,Wh,Grid meter,20.0,False
2025-04-04T16:40:00+08:00,142812,135444979,35832278,Wh,Grid meter,20.0,False
2025-04-04T17:00:00+08:00,142812,135445739,35832292,Wh,Grid meter,20.0,False
2025-04-04T17:20:00+08:00,142812,135447416,35832292,Wh,Grid meter,20.0,False
2025-04-04T17:40:00+08:00,142812,135450757,35832292,Wh,Grid meter,20.0,False
2025-04-04T18:00:00+08:00,142812,135452590,35832292,Wh,Grid meter,20.0,False
2025-04-04T18:20:00+08:00,142812,135456028,35832292,Wh,Grid meter,20.0,False
2025-04-04T18:40:00+08:00,142812,135459899,35832292,Wh,Grid meter,20.0,False
2025-04-04T19:00:00+08:00,142812,135463342,35832292,Wh,Grid meter,20.0,False
2025-04-04T19:20:00+08:00,142812,135466000,35832292,Wh,Grid meter,20.0,False
2025-04-04T19:40:00+08:00,142812,135468645,35832292,Wh,Grid meter,20.0,False
2025-04-04T20:00:00+08:00,142812,135471118,35832292,Wh,Grid meter,20.0,False
2025-04-04T20:20:00+08:00,142812,135473812,35832292,Wh,Grid meter,20.0,False
2025-04-04T20:40:00+08:00,142812,135475300,35832292,Wh,Grid meter,20.0,False
2025-04-04T21:00:00+08:00,142812,135477147,35832292,Wh,Grid meter,20.0,False
2025-04-04T21:20:00+08:00,142812,135479567,35832292,Wh,Grid meter,20.0,False
2025-04-04T21:40:00+08:00,142812,135481726,35832292,Wh,Grid meter,20.0,False
2025-04-04T22:00:00+08:00,142812,135483581,35832292,Wh,Grid meter,20.0,False
2025-04-04T22:20:00+08:00,142812,135485348,35832292,Wh,Grid meter,20.0,False
2025-04-04T22:40:00+08:00,142812,135487581,35832292,Wh,Grid meter,20.0,False
2025-04-04T23:00:00+08:00,142812,135489465,35832292,Wh,Grid meter,20.0,False
2025-04-04T23:20:00+08:00,142812,135490550,35832292,Wh,Grid meter,20.0,False
2025-04-04T23:40:00+08:00,142812,135491723,35832292,Wh,Grid meter,20.0,False
2025-04-05T00:00:00+08:00,142812,135493359,35832292,Wh,Grid meter,20.0,False
2025-04-05T00:20:00+08:00,142812,135494393,35832292,Wh,Grid meter,20.0,False
2025-04-05T00:40:00+08:00,142812,135496195,35832292,Wh,Grid meter,20.0,False
2025-04-05T01:00:00+08:00,142812,135497028,35832292,Wh,Grid meter,20.0,False
2025-04-05T01:20:00+08:00,142812,135497854,35832292,Wh,Grid meter,20.0,False
2025-04-05T01:40:00+08:00,142812,135498833,35832292,Wh,Grid meter,20.0,False
2025-04-05T02:00:00+08:00,142812,135499691,35832292,Wh,Grid meter,20.0,False
2025-04-05T02:20:00+08:00,142812,135500634,35832292,Wh,Grid meter,20.0,False
2025-04-05T02:40:00+08:00,142812,135501458,35832292,Wh,Grid meter,20.0,False
2025-04-05T03:00:00+08:00,142812,135502158,35832292,Wh,Grid meter,20.0,False
2025-04-05T03:20:00+08:00,142812,135502843,35832292,Wh,Grid meter,20.0,False
2025-04-05T03:40:00+08:00,142812,135503542,35832292,Wh,Grid meter,20.0,False
2025-04-05T04:00:00+08:00,142812,135504914,35832292,Wh,Grid meter,20.0,False
2025-04-05T04:20:00+08:00,142812,135505871,35832292,Wh,Grid meter,20.0,False
2025-04-05T04:40:00+08:00,142812,135506698,35832292,Wh,Grid meter,20.0,False
2025-04-05T05:00:00+08:00,142812,135507576,35832292,Wh,Grid meter,20.0,False
2025-04-05T05:20:00+08:00,142812,135508244,35832292,Wh,Grid meter,20.0,False
2025-04-05T05:40:00+08:00,142812,135508944,35832292,Wh,Grid meter,20.0,False
2025-04-05T06:00:00+08:00,142812,135509725,35832292,Wh,Grid meter,20.0,False
2025-04-05T06:20:00+08:00,142812,135510547,35832292,Wh,Grid meter,20.0,False
2025-04-05T06:40:00+08:00,142812,135511367,35832292,Wh,Grid meter,20.0,False
2025-04-05T07:00:00+08:00,142812,135512371,35832292,Wh,Grid meter,20.0,False
2025-04-05T07:20:00+08:00,142812,135514107,35832292,Wh,Grid meter,20.0,False
2025-04-05T07:40:00+08:00,142812,135516614,35832292,Wh,Grid meter,20.0,False
2025-04-05T08:00:00+08:00,142812,135518717,35832292,Wh,Grid meter,20.0,False
2025-04-05T08:20:00+08:00,142812,135519171,35832383,Wh,Grid meter,20.0,False
2025-04-05T08:40:00+08:00,142812,135519217,35832543,Wh,Grid meter,20.0,False
2025-04-05T09:00:00+08:00,142812,135519816,35832545,Wh,Grid meter,20.0,False
2025-04-05T09:20:00+08:00,142812,135519936,35832913,Wh,Grid meter,20.0,False
2025-04-05T09:40:00+08:00,142812,135520089,35833357,Wh,Grid meter,20.0,False
2025-04-05T10:00:00+08:00,142812,135520245,35834054,Wh,Grid meter,20.0,False
2025-04-05T10:20:00+08:00,142812,135520434,35834587,Wh,Grid meter,20.0,False
2025-04-05T10:40:00+08:00,142812,135520483,35835161,Wh,Grid meter,20.0,False
2025-04-05T11:00:00+08:00,142812,135520530,35835923,Wh,Grid meter,20.0,False
2025-04-05T11:20:00+08:00,142812,135520591,35836928,Wh,Grid meter,20.0,False
2025-04-05T11:40:00+08:00,142812,135520675,35837575,Wh,Grid meter,20.0,False
2025-04-05T12:00:00+08:00,142812,135521365,35837906,Wh,Grid meter,20.0,False
2025-04-05T12:20:00+08:00,142812,135521437,35838762,Wh,Grid meter,20.0,False
2025-04-05T12:40:00+08:00,142812,135521739,35839634,Wh,Grid meter,20.0,False
2025-04-05T13:00:00+08:00,142812,135521931,35840210,Wh,Grid meter,20.0,False
2025-04-05T13:20:00+08:00,142812,135523238,35840257,Wh,Grid meter,20.0,False
2025-04-05T13:40:00+08:00,142812,135524633,35840431,Wh,Grid meter,20.0,False
2025-04-05T14:00:00+08:00,142812,135526026,35840435,Wh,Grid meter,20.0,False
2025-04-05T14:20:00+08:00,142812,135526332,35840730,Wh,Grid meter,20.0,False
2025-04-05T14:40:00+08:00,142812,135526600,35840977,Wh,Grid meter,20.0,False
2025-04-05T15:00:00+08:00,142812,135526991,35841618,Wh,Grid meter,20.0,False
