Start,kWh_E,kVAr,kVA,kWh_B,Nett_Export_MHSP
"02-Mar-2025 05:30:00",644.600,75.000,648.949,0.000,-644.600
"02-Mar-2025 06:00:00",661.200,82.600,666.339,0.000,-661.200
"02-Mar-2025 06:30:00",661.200,81.000,666.143,0.000,-661.200
"02-Mar-2025 07:00:00",662.800,77.400,667.304,0.000,-662.800
"02-Mar-2025 07:30:00",679.400,80.800,684.188,0.000,-679.400
"02-Mar-2025 08:00:00",716.400,86.600,721.615,0.000,-716.400
"02-Mar-2025 08:30:00",730.000,97.600,736.496,0.000,-730.000
"02-Mar-2025 09:00:00",751.400,99.600,757.972,0.000,-751.400
"02-Mar-2025 09:30:00",750.000,95.200,756.018,0.000,-750.000
"02-Mar-2025 10:00:00",804.400,107.200,811.512,0.000,-804.400
"02-Mar-2025 10:30:00",826.200,111.200,833.650,0.000,-826.200
"02-Mar-2025 11:00:00",834.200,115.000,842.089,0.000,-834.200
"02-Mar-2025 11:30:00",845.600,113.800,853.223,0.000,-845.600
"02-Mar-2025 12:00:00",850.000,111.000,857.217,0.000,-850.000
"02-Mar-2025 12:30:00",893.200,118.000,900.961,0.000,-893.200
"02-Mar-2025 13:00:00",910.600,120.200,918.499,0.000,-910.600
"02-Mar-2025 13:30:00",917.600,117.400,925.080,0.000,-917.600
"02-Mar-2025 14:00:00",924.400,122.000,932.416,0.000,-924.400
"02-Mar-2025 14:30:00",919.800,121.200,927.751,0.000,-919.800
"02-Mar-2025 15:00:00",910.200,119.000,917.946,0.000,-910.200
"02-Mar-2025 15:30:00",908.200,119.600,916.041,0.000,-908.200
"02-Mar-2025 16:00:00",883.000,113.600,890.277,0.000,-883.000
"02-Mar-2025 16:30:00",869.000,108.800,875.784,0.000,-869.000
"02-Mar-2025 17:00:00",847.600,107.000,854.327,0.000,-847.600
"02-Mar-2025 17:30:00",827.000,101.000,833.145,0.000,-827.000
"02-Mar-2025 18:00:00",817.600,100.600,823.766,0.000,-817.600
"02-Mar-2025 18:30:00",798.200,100.200,804.465,0.000,-798.200
"02-Mar-2025 19:00:00",777.400,95.000,783.183,0.000,-777.400
"02-Mar-2025 19:30:00",763.400,94.400,769.214,0.000,-763.400
"02-Mar-2025 20:00:00",755.800,94.000,761.623,0.000,-755.800
"02-Mar-2025 20:30:00",753.200,91.400,758.725,0.000,-753.200
"02-Mar-2025 21:00:00",739.600,90.400,745.104,0.000,-739.600
"02-Mar-2025 21:30:00",714.000,89.000,719.526,0.000,-714.000
"02-Mar-2025 22:00:00",707.800,91.400,713.677,0.000,-707.800
"02-Mar-2025 22:30:00",707.200,93.800,713.393,0.000,-707.200
"02-Mar-2025 23:00:00",708.200,91.200,714.048,0.000,-708.200
"02-Mar-2025 23:30:00",693.400,85.200,698.615,0.000,-693.400
"03-Mar-2025 00:00:00",676.000,86.000,681.448,0.000,-676.000
"03-Mar-2025 00:30:00",675.000,85.400,680.381,0.000,-675.000
"03-Mar-2025 01:00:00",675.000,87.200,680.609,0.000,-675.000
"03-Mar-2025 01:30:00",662.800,84.400,668.152,0.000,-662.800
"03-Mar-2025 02:00:00",659.000,85.000,664.459,0.000,-659.000
"03-Mar-2025 02:30:00",659.400,86.400,665.036,0.000,-659.400
"03-Mar-2025 03:00:00",664.600,85.200,670.039,0.000,-664.600
"03-Mar-2025 03:30:00",661.800,84.400,667.160,0.000,-661.800
"03-Mar-2025 04:00:00",650.000,83.600,655.354,0.000,-650.000
"03-Mar-2025 04:30:00",651.400,80.600,656.368,0.000,-651.400
"03-Mar-2025 05:00:00",676.600,79.200,681.220,0.000,-676.600
"03-Mar-2025 05:30:00",740.000,91.800,745.672,0.000,-740.000
"03-Mar-2025 06:00:00",749.800,101.400,756.625,0.000,-749.800
"03-Mar-2025 06:30:00",757.400,97.800,763.688,0.000,-757.400
"03-Mar-2025 07:00:00",816.800,111.400,824.362,0.000,-816.800
"03-Mar-2025 07:30:00",884.200,117.000,891.907,0.000,-884.200
"03-Mar-2025 08:00:00",885.400,115.800,892.941,0.000,-885.400
"03-Mar-2025 08:30:00",849.400,115.000,857.150,0.000,-849.400
"03-Mar-2025 09:00:00",849.400,114.800,857.123,0.000,-849.400
"03-Mar-2025 09:30:00",844.400,115.000,852.195,0.000,-844.400
"03-Mar-2025 10:00:00",888.600,124.400,897.265,0.000,-888.600
"03-Mar-2025 10:30:00",889.600,125.800,898.451,0.000,-889.600
"03-Mar-2025 11:00:00",876.800,115.600,884.388,0.000,-876.800
"03-Mar-2025 11:30:00",886.600,121.200,894.846,0.000,-886.600
"03-Mar-2025 12:00:00",894.400,124.600,903.037,0.000,-894.400
"03-Mar-2025 12:30:00",930.000,127.800,938.740,0.000,-930.000
"03-Mar-2025 13:00:00",916.600,130.200,925.801,0.000,-916.600
"03-Mar-2025 13:30:00",899.000,128.400,908.123,0.000,-899.000
"03-Mar-2025 14:00:00",925.000,135.200,934.828,0.000,-925.000
"03-Mar-2025 14:30:00",934.000,132.800,943.394,0.000,-934.000
"03-Mar-2025 15:00:00",907.400,125.400,916.024,0.000,-907.400
"03-Mar-2025 15:30:00",889.600,127.600,898.705,0.000,-889.600
"03-Mar-2025 16:00:00",860.000,118.400,868.112,0.000,-860.000
"03-Mar-2025 16:30:00",832.600,111.400,840.019,0.000,-832.600
"03-Mar-2025 17:00:00",833.000,112.600,840.576,0.000,-833.000
"03-Mar-2025 17:30:00",825.800,108.800,832.936,0.000,-825.800
"03-Mar-2025 18:00:00",811.200,107.600,818.305,0.000,-811.200
"03-Mar-2025 18:30:00",792.400,103.200,799.092,0.000,-792.400
"03-Mar-2025 19:00:00",753.200,97.600,759.497,0.000,-753.200
"03-Mar-2025 19:30:00",736.400,96.000,742.631,0.000,-736.400
"03-Mar-2025 20:00:00",715.800,94.200,721.972,0.000,-715.800
"03-Mar-2025 20:30:00",695.000,85.400,700.227,0.000,-695.000
"03-Mar-2025 21:00:00",663.400,77.600,667.923,0.000,-663.400
"03-Mar-2025 21:30:00",648.800,76.600,653.306,0.000,-648.800
"03-Mar-2025 22:00:00",651.000,79.800,655.873,0.000,-651.000
"03-Mar-2025 22:30:00",646.600,76.800,651.145,0.000,-646.600
"03-Mar-2025 23:00:00",639.400,74.200,643.691,0.000,-639.400
"03-Mar-2025 23:30:00",637.800,79.200,642.699,0.000,-637.800
"04-Mar-2025 00:00:00",622.600,78.400,627.517,0.000,-622.600
"04-Mar-2025 00:30:00",619.000,76.000,623.648,0.000,-619.000
"04-Mar-2025 01:00:00",620.200,78.400,625.136,0.000,-620.200
"04-Mar-2025 01:30:00",613.000,76.600,617.767,0.000,-613.000
"04-Mar-2025 02:00:00",615.000,75.400,619.605,0.000,-615.000
"04-Mar-2025 02:30:00",626.000,78.000,630.841,0.000,-626.000
"04-Mar-2025 03:00:00",630.200,76.600,634.838,0.000,-630.200
"04-Mar-2025 03:30:00",621.800,76.000,626.427,0.000,-621.800
"04-Mar-2025 04:00:00",617.600,74.200,622.041,0.000,-617.600
"04-Mar-2025 04:30:00",609.400,72.800,613.733,0.000,-609.400
"04-Mar-2025 05:00:00",642.400,74.800,646.740,0.000,-642.400
"04-Mar-2025 05:30:00",678.000,84.800,683.283,0.000,-678.000
"04-Mar-2025 06:00:00",739.400,99.200,746.025,0.000,-739.400
"04-Mar-2025 06:30:00",750.400,101.400,757.220,0.000,-750.400
"04-Mar-2025 07:00:00",829.800,108.000,836.799,0.000,-829.800
"04-Mar-2025 07:30:00",895.200,117.200,902.839,0.000,-895.200
"04-Mar-2025 08:00:00",902.600,118.400,910.333,0.000,-902.600
"04-Mar-2025 08:30:00",929.200,126.200,937.731,0.000,-929.200
"04-Mar-2025 09:00:00",943.800,125.800,952.147,0.000,-943.800
"04-Mar-2025 09:30:00",995.400,142.000,1005.478,0.000,-995.400
"04-Mar-2025 10:00:00",981.400,139.800,991.307,0.000,-981.400
"04-Mar-2025 10:30:00",1016.000,146.400,1026.494,0.000,-1016.000
"04-Mar-2025 11:00:00",1006.400,142.600,1016.453,0.000,-1006.400
"04-Mar-2025 11:30:00",1011.800,144.000,1021.996,0.000,-1011.800
"04-Mar-2025 12:00:00",1025.200,148.000,1035.828,0.000,-1025.200
"04-Mar-2025 12:30:00",1038.200,152.800,1049.384,0.000,-1038.200
"04-Mar-2025 13:00:00",1052.200,151.800,1063.094,0.000,-1052.200
"04-Mar-2025 13:30:00",1056.600,155.000,1067.908,0.000,-1056.600
"04-Mar-2025 14:00:00",1056.600,155.800,1068.025,0.000,-1056.600
"04-Mar-2025 14:30:00",1052.600,158.000,1064.392,0.000,-1052.600
"04-Mar-2025 15:00:00",1038.400,153.200,1049.640,0.000,-1038.400
"04-Mar-2025 15:30:00",1023.800,146.800,1034.271,0.000,-1023.800
"04-Mar-2025 16:00:00",993.000,139.800,1002.793,0.000,-993.000
"04-Mar-2025 16:30:00",972.800,127.600,981.133,0.000,-972.800
"04-Mar-2025 17:00:00",943.400,125.400,951.698,0.000,-943.400
"04-Mar-2025 17:30:00",916.000,124.600,924.436,0.000,-916.000
"04-Mar-2025 18:00:00",887.600,119.200,895.568,0.000,-887.600
"04-Mar-2025 18:30:00",866.600,113.200,873.962,0.000,-866.600
"04-Mar-2025 19:00:00",830.200,110.000,837.456,0.000,-830.200
"04-Mar-2025 19:30:00",791.600,104.000,798.403,0.000,-791.600
"04-Mar-2025 20:00:00",787.400,105.000,794.370,0.000,-787.400
"04-Mar-2025 20:30:00",746.400,97.400,752.728,0.000,-746.400
"04-Mar-2025 21:00:00",704.600,79.600,709.082,0.000,-704.600
"04-Mar-2025 21:30:00",681.800,71.600,685.549,0.000,-681.800
"04-Mar-2025 22:00:00",666.200,74.200,670.319,0.000,-666.200
"04-Mar-2025 22:30:00",651.800,73.600,655.942,0.000,-651.800
"04-Mar-2025 23:00:00",630.200,63.200,633.361,0.000,-630.200
"04-Mar-2025 23:30:00",611.400,70.200,615.417,0.000,-611.400
"05-Mar-2025 00:00:00",587.800,87.000,594.204,0.000,-587.800
"05-Mar-2025 00:30:00",584.200,102.800,593.176,0.000,-584.200
"05-Mar-2025 01:00:00",578.600,97.800,586.807,0.000,-578.600
"05-Mar-2025 01:30:00",584.600,105.600,594.061,0.000,-584.600
"05-Mar-2025 02:00:00",572.000,98.200,580.368,0.000,-572.000
"05-Mar-2025 02:30:00",548.000,89.400,555.244,0.000,-548.000
"05-Mar-2025 03:00:00",558.000,95.600,566.130,0.000,-558.000
"05-Mar-2025 03:30:00",547.000,94.400,555.086,0.000,-547.000
"05-Mar-2025 04:00:00",534.800,89.200,542.188,0.000,-534.800
"05-Mar-2025 04:30:00",534.800,91.200,542.520,0.000,-534.800
"05-Mar-2025 05:00:00",555.800,100.000,564.724,0.000,-555.800
"05-Mar-2025 05:30:00",621.800,110.000,631.455,0.000,-621.800
"05-Mar-2025 06:00:00",641.000,115.600,651.340,0.000,-641.000
"05-Mar-2025 06:30:00",685.200,117.000,695.117,0.000,-685.200
"05-Mar-2025 07:00:00",805.000,137.800,816.709,0.000,-805.000
"05-Mar-2025 07:30:00",836.800,150.000,850.138,0.000,-836.800
"05-Mar-2025 08:00:00",861.600,147.000,874.050,0.000,-861.600
"05-Mar-2025 08:30:00",927.600,121.800,935.562,0.000,-927.600
"05-Mar-2025 09:00:00",929.400,127.400,938.091,0.000,-929.400
"05-Mar-2025 09:30:00",934.000,126.200,942.487,0.000,-934.000
"05-Mar-2025 10:00:00",962.200,139.400,972.245,0.000,-962.200
"05-Mar-2025 10:30:00",972.000,143.200,982.492,0.000,-972.000
"05-Mar-2025 11:00:00",992.000,141.000,1001.971,0.000,-992.000
"05-Mar-2025 11:30:00",1007.000,142.200,1016.991,0.000,-1007.000
"05-Mar-2025 12:00:00",1030.000,146.400,1040.352,0.000,-1030.000
"05-Mar-2025 12:30:00",1061.800,149.600,1072.287,0.000,-1061.800
"05-Mar-2025 13:00:00",1067.800,153.000,1078.706,0.000,-1067.800
"05-Mar-2025 13:30:00",1084.400,151.400,1094.918,0.000,-1084.400
"05-Mar-2025 14:00:00",1079.200,153.200,1090.020,0.000,-1079.200
"05-Mar-2025 14:30:00",1109.000,152.600,1119.450,0.000,-1109.000
"05-Mar-2025 15:00:00",1106.800,150.200,1116.945,0.000,-1106.800
"05-Mar-2025 15:30:00",1100.000,160.200,1111.604,0.000,-1100.000
"05-Mar-2025 16:00:00",1100.000,159.000,1111.432,0.000,-1100.000
"05-Mar-2025 16:30:00",1078.600,149.800,1088.953,0.000,-1078.600
"05-Mar-2025 17:00:00",1044.000,139.400,1053.266,0.000,-1044.000
"05-Mar-2025 17:30:00",1020.000,138.000,1029.293,0.000,-1020.000
"05-Mar-2025 18:00:00",1012.800,139.000,1022.294,0.000,-1012.800
"05-Mar-2025 18:30:00",957.400,129.400,966.105,0.000,-957.400
"05-Mar-2025 19:00:00",909.200,120.200,917.111,0.000,-909.200
"05-Mar-2025 19:30:00",869.600,118.800,877.677,0.000,-869.600
"05-Mar-2025 20:00:00",832.600,110.800,839.940,0.000,-832.600
"05-Mar-2025 20:30:00",815.000,105.600,821.813,0.000,-815.000
"05-Mar-2025 21:00:00",756.600,86.000,761.472,0.000,-756.600
"05-Mar-2025 21:30:00",741.400,91.400,747.013,0.000,-741.400
"05-Mar-2025 22:00:00",709.000,80.200,713.522,0.000,-709.000
"05-Mar-2025 22:30:00",700.600,76.400,704.753,0.000,-700.600
"05-Mar-2025 23:00:00",699.800,72.400,703.535,0.000,-699.800
"05-Mar-2025 23:30:00",688.000,70.600,691.613,0.000,-688.000
"06-Mar-2025 00:00:00",650.600,69.400,654.291,0.000,-650.600
"06-Mar-2025 00:30:00",651.200,70.400,654.994,0.000,-651.200
"06-Mar-2025 01:00:00",635.600,65.600,638.976,0.000,-635.600
"06-Mar-2025 01:30:00",622.000,66.400,625.534,0.000,-622.000
"06-Mar-2025 02:00:00",609.800,65.000,613.254,0.000,-609.800
"06-Mar-2025 02:30:00",610.800,61.800,613.918,0.000,-610.800
"06-Mar-2025 03:00:00",605.200,62.000,608.368,0.000,-605.200
"06-Mar-2025 03:30:00",597.200,63.200,600.535,0.000,-597.200
"06-Mar-2025 04:00:00",592.200,58.600,595.092,0.000,-592.200
"06-Mar-2025 04:30:00",601.200,63.000,604.492,0.000,-601.200
"06-Mar-2025 05:00:00",628.600,67.000,632.161,0.000,-628.600
"06-Mar-2025 05:30:00",687.400,83.800,692.489,0.000,-687.400
"06-Mar-2025 06:00:00",680.800,93.000,687.123,0.000,-680.800
"06-Mar-2025 06:30:00",748.000,102.400,754.977,0.000,-748.000
"06-Mar-2025 07:00:00",864.000,117.000,871.886,0.000,-864.000
"06-Mar-2025 07:30:00",941.800,125.600,950.138,0.000,-941.800
"06-Mar-2025 08:00:00",972.400,130.200,981.078,0.000,-972.400
"06-Mar-2025 08:30:00",998.000,133.600,1006.903,0.000,-998.000
"06-Mar-2025 09:00:00",1013.800,141.400,1023.613,0.000,-1013.800
"06-Mar-2025 09:30:00",1080.000,149.800,1090.339,0.000,-1080.000
"06-Mar-2025 10:00:00",1123.400,154.800,1134.015,0.000,-1123.400
"06-Mar-2025 10:30:00",1161.800,167.000,1173.741,0.000,-1161.800
"06-Mar-2025 11:00:00",1180.800,174.800,1193.668,0.000,-1180.800
"06-Mar-2025 11:30:00",1201.400,178.000,1214.515,0.000,-1201.400
"06-Mar-2025 12:00:00",1207.200,174.600,1219.761,0.000,-1207.200
"06-Mar-2025 12:30:00",1228.000,182.000,1241.414,0.000,-1228.000
"06-Mar-2025 13:00:00",1292.400,194.600,1306.969,0.000,-1292.400
"06-Mar-2025 13:30:00",1240.000,187.600,1254.111,0.000,-1240.000
"06-Mar-2025 14:00:00",1254.400,192.400,1269.069,0.000,-1254.400
"06-Mar-2025 14:30:00",1266.400,194.200,1281.204,0.000,-1266.400
"06-Mar-2025 15:00:00",1256.600,195.600,1271.732,0.000,-1256.600
"06-Mar-2025 15:30:00",1222.400,184.600,1236.260,0.000,-1222.400
"06-Mar-2025 16:00:00",1187.400,182.400,1201.328,0.000,-1187.400
"06-Mar-2025 16:30:00",1164.000,174.800,1177.052,0.000,-1164.000
"06-Mar-2025 17:00:00",1139.400,170.400,1152.071,0.000,-1139.400
"06-Mar-2025 17:30:00",1101.600,161.000,1113.303,0.000,-1101.600
"06-Mar-2025 18:00:00",1066.400,152.000,1077.178,0.000,-1066.400
"06-Mar-2025 18:30:00",1042.000,144.200,1051.930,0.000,-1042.000
"06-Mar-2025 19:00:00",995.600,138.200,1005.146,0.000,-995.600
"06-Mar-2025 19:30:00",915.400,127.200,924.195,0.000,-915.400
"06-Mar-2025 20:00:00",904.600,126.200,913.361,0.000,-904.600
"06-Mar-2025 20:30:00",860.000,114.200,867.549,0.000,-860.000
"06-Mar-2025 21:00:00",792.200,95.200,797.900,0.000,-792.200
"06-Mar-2025 21:30:00",766.600,91.600,772.053,0.000,-766.600
"06-Mar-2025 22:00:00",754.800,90.400,760.194,0.000,-754.800
"06-Mar-2025 22:30:00",724.400,83.600,729.208,0.000,-724.400
"06-Mar-2025 23:00:00",727.200,85.400,732.197,0.000,-727.200
"06-Mar-2025 23:30:00",721.400,89.800,726.968,0.000,-721.400
"07-Mar-2025 00:00:00",697.800,89.400,703.504,0.000,-697.800
"07-Mar-2025 00:30:00",690.600,90.400,696.492,0.000,-690.600
"07-Mar-2025 01:00:00",677.800,86.600,683.310,0.000,-677.800
"07-Mar-2025 01:30:00",678.600,89.400,684.464,0.000,-678.600
"07-Mar-2025 02:00:00",673.000,88.800,678.833,0.000,-673.000
"07-Mar-2025 02:30:00",658.800,84.200,664.159,0.000,-658.800
"07-Mar-2025 03:00:00",657.800,83.800,663.116,0.000,-657.800
"07-Mar-2025 03:30:00",655.000,82.600,660.188,0.000,-655.000
"07-Mar-2025 04:00:00",644.000,80.200,648.975,0.000,-644.000
"07-Mar-2025 04:30:00",645.600,81.800,650.762,0.000,-645.600
"07-Mar-2025 05:00:00",671.000,86.000,676.489,0.000,-671.000
"07-Mar-2025 05:30:00",762.800,101.600,769.536,0.000,-762.800
"07-Mar-2025 06:00:00",793.600,109.200,801.078,0.000,-793.600
"07-Mar-2025 06:30:00",848.800,119.800,857.213,0.000,-848.800
"07-Mar-2025 07:00:00",959.600,132.000,968.636,0.000,-959.600
"07-Mar-2025 07:30:00",1061.000,151.400,1071.748,0.000,-1061.000
"07-Mar-2025 08:00:00",1106.600,160.200,1118.136,0.000,-1106.600
"07-Mar-2025 08:30:00",1108.800,165.600,1121.098,0.000,-1108.800
"07-Mar-2025 09:00:00",1091.200,165.800,1103.724,0.000,-1091.200
"07-Mar-2025 09:30:00",1130.000,172.600,1143.106,0.000,-1130.000
"07-Mar-2025 10:00:00",1166.400,177.000,1179.753,0.000,-1166.400
"07-Mar-2025 10:30:00",1184.200,179.200,1197.682,0.000,-1184.200
"07-Mar-2025 11:00:00",1183.200,170.400,1195.407,0.000,-1183.200
"07-Mar-2025 11:30:00",1192.000,174.800,1204.749,0.000,-1192.000
"07-Mar-2025 12:00:00",1197.000,180.200,1210.488,0.000,-1197.000
"07-Mar-2025 12:30:00",1173.600,174.600,1186.517,0.000,-1173.600
"07-Mar-2025 13:00:00",1266.800,191.400,1281.178,0.000,-1266.800
"07-Mar-2025 13:30:00",1212.200,178.200,1225.228,0.000,-1212.200
"07-Mar-2025 14:00:00",1178.200,177.800,1191.540,0.000,-1178.200
"07-Mar-2025 14:30:00",1197.800,182.000,1211.548,0.000,-1197.800
"07-Mar-2025 15:00:00",1196.800,183.200,1210.740,0.000,-1196.800
"07-Mar-2025 15:30:00",1160.800,174.000,1173.769,0.000,-1160.800
"07-Mar-2025 16:00:00",1145.000,172.600,1157.936,0.000,-1145.000
"07-Mar-2025 16:30:00",1119.600,163.400,1131.461,0.000,-1119.600
"07-Mar-2025 17:00:00",1083.600,153.400,1094.404,0.000,-1083.600
"07-Mar-2025 17:30:00",1041.000,151.400,1051.952,0.000,-1041.000
"07-Mar-2025 18:00:00",989.800,145.400,1000.423,0.000,-989.800
"07-Mar-2025 18:30:00",992.000,137.800,1001.525,0.000,-992.000
"07-Mar-2025 19:00:00",937.400,128.000,946.099,0.000,-937.400
"07-Mar-2025 19:30:00",893.000,125.400,901.762,0.000,-893.000
"07-Mar-2025 20:00:00",884.200,123.600,892.797,0.000,-884.200
"07-Mar-2025 20:30:00",873.200,115.400,880.792,0.000,-873.200
"07-Mar-2025 21:00:00",786.000,93.200,791.506,0.000,-786.000
"07-Mar-2025 21:30:00",749.800,84.400,754.535,0.000,-749.800
"07-Mar-2025 22:00:00",732.000,83.400,736.736,0.000,-732.000
"07-Mar-2025 22:30:00",718.000,81.000,722.554,0.000,-718.000
"07-Mar-2025 23:00:00",715.600,78.600,719.904,0.000,-715.600
"07-Mar-2025 23:30:00",697.600,83.600,702.591,0.000,-697.600
"08-Mar-2025 00:00:00",668.400,78.200,672.959,0.000,-668.400
"08-Mar-2025 00:30:00",644.800,74.400,649.078,0.000,-644.800
"08-Mar-2025 01:00:00",634.400,71.800,638.450,0.000,-634.400
"08-Mar-2025 01:30:00",619.600,70.000,623.542,0.000,-619.600
"08-Mar-2025 02:00:00",624.400,70.200,628.334,0.000,-624.400
"08-Mar-2025 02:30:00",622.400,72.400,626.597,0.000,-622.400
"08-Mar-2025 03:00:00",611.600,66.400,615.194,0.000,-611.600
"08-Mar-2025 03:30:00",608.000,70.600,612.085,0.000,-608.000
"08-Mar-2025 04:00:00",612.200,72.200,616.443,0.000,-612.200
"08-Mar-2025 04:30:00",598.600,65.600,602.184,0.000,-598.600
"08-Mar-2025 05:00:00",610.800,65.400,614.291,0.000,-610.800
"08-Mar-2025 05:30:00",670.400,76.400,674.739,0.000,-670.400
"08-Mar-2025 06:00:00",673.000,81.600,677.929,0.000,-673.000
"08-Mar-2025 06:30:00",693.800,83.800,698.843,0.000,-693.800
"08-Mar-2025 07:00:00",743.800,86.600,748.824,0.000,-743.800
"08-Mar-2025 07:30:00",781.200,93.000,786.716,0.000,-781.200
"08-Mar-2025 08:00:00",793.600,99.600,799.826,0.000,-793.600
"08-Mar-2025 08:30:00",799.600,95.400,805.271,0.000,-799.600
"08-Mar-2025 09:00:00",793.600,93.800,799.124,0.000,-793.600
"08-Mar-2025 09:30:00",827.800,107.200,834.712,0.000,-827.800
"08-Mar-2025 10:00:00",830.600,109.200,837.748,0.000,-830.600
"08-Mar-2025 10:30:00",816.800,106.200,823.675,0.000,-816.800
"08-Mar-2025 11:00:00",858.600,111.400,865.797,0.000,-858.600
"08-Mar-2025 11:30:00",855.200,107.000,861.868,0.000,-855.200
"08-Mar-2025 12:00:00",872.600,107.800,879.234,0.000,-872.600
"08-Mar-2025 12:30:00",882.600,112.200,889.703,0.000,-882.600
"08-Mar-2025 13:00:00",869.800,108.400,876.529,0.000,-869.800
"08-Mar-2025 13:30:00",846.400,110.200,853.544,0.000,-846.400
"08-Mar-2025 14:00:00",805.200,107.200,812.305,0.000,-805.200
"08-Mar-2025 14:30:00",809.000,105.600,815.863,0.000,-809.000
"08-Mar-2025 15:00:00",845.400,110.800,852.630,0.000,-845.400
"08-Mar-2025 15:30:00",842.200,112.200,849.641,0.000,-842.200
"08-Mar-2025 16:00:00",822.400,104.000,828.950,0.000,-822.400
"08-Mar-2025 16:30:00",805.000,95.400,810.633,0.000,-805.000
