Start,kWh_E,kVAr,kVA,kWh_B,Nett_Export_MHSP
"01-Mar-2025 15:00:00",901.800,29.000,902.266,0.000,-901.800
"01-Mar-2025 15:30:00",871.000,27.800,871.444,0.000,-871.000
"01-Mar-2025 16:00:00",883.400,32.400,883.994,0.000,-883.400
"01-Mar-2025 16:30:00",894.600,33.400,895.223,0.000,-894.600
"01-Mar-2025 17:00:00",873.200,23.200,873.508,0.000,-873.200
"01-Mar-2025 17:30:00",858.600,15.600,858.742,0.000,-858.600
"01-Mar-2025 18:00:00",836.200,12.200,836.289,0.000,-836.200
"01-Mar-2025 18:30:00",846.600,13.200,846.703,0.000,-846.600
"01-Mar-2025 19:00:00",830.000,7.000,830.030,0.000,-830.000
"01-Mar-2025 19:30:00",811.800,4.400,811.812,0.000,-811.800
"01-Mar-2025 20:00:00",796.600,2.600,796.604,0.000,-796.600
"01-Mar-2025 20:30:00",727.800,39.000,728.844,0.000,-727.800
"01-Mar-2025 21:00:00",736.200,11.600,736.291,0.000,-736.200
"01-Mar-2025 21:30:00",683.400,21.200,683.729,0.000,-683.400
"01-Mar-2025 22:00:00",653.800,37.400,654.869,0.000,-653.800
"01-Mar-2025 22:30:00",631.600,35.600,632.602,0.000,-631.600
"01-Mar-2025 23:00:00",633.000,35.600,634.000,0.000,-633.000
"01-Mar-2025 23:30:00",619.600,32.400,620.447,0.000,-619.600
"02-Mar-2025 00:00:00",570.600,25.800,571.183,0.000,-570.600
"02-Mar-2025 00:30:00",545.200,23.600,545.711,0.000,-545.200
"02-Mar-2025 01:00:00",547.000,22.400,547.458,0.000,-547.000
"02-Mar-2025 01:30:00",544.800,23.400,545.302,0.000,-544.800
"02-Mar-2025 02:00:00",552.000,24.600,552.548,0.000,-552.000
"02-Mar-2025 02:30:00",559.200,26.800,559.842,0.000,-559.200
"02-Mar-2025 03:00:00",547.800,26.200,548.426,0.000,-547.800
"02-Mar-2025 03:30:00",544.800,26.600,545.449,0.000,-544.800
"02-Mar-2025 04:00:00",567.400,30.000,568.193,0.000,-567.400
"02-Mar-2025 04:30:00",607.600,31.800,608.432,0.000,-607.600
"02-Mar-2025 05:00:00",583.800,29.800,584.560,0.000,-583.800
"02-Mar-2025 05:30:00",583.600,31.600,584.455,0.000,-583.600
"02-Mar-2025 06:00:00",583.200,34.400,584.214,0.000,-583.200
"02-Mar-2025 06:30:00",630.200,42.800,631.652,0.000,-630.200
"02-Mar-2025 07:00:00",649.200,43.200,650.636,0.000,-649.200
"02-Mar-2025 07:30:00",664.000,45.800,665.578,0.000,-664.000
"02-Mar-2025 08:00:00",698.800,52.800,700.792,0.000,-698.800
"02-Mar-2025 08:30:00",701.200,53.000,703.200,0.000,-701.200
"02-Mar-2025 09:00:00",756.600,62.400,759.169,0.000,-756.600
"02-Mar-2025 09:30:00",765.800,50.200,767.444,0.000,-765.800
"02-Mar-2025 10:00:00",756.000,44.600,757.314,0.000,-756.000
"02-Mar-2025 10:30:00",833.400,21.000,833.665,0.000,-833.400
"02-Mar-2025 11:00:00",868.200,9.800,868.255,0.000,-868.200
"02-Mar-2025 11:30:00",923.600,12.800,923.689,0.000,-923.600
"02-Mar-2025 12:00:00",876.800,14.600,876.922,0.000,-876.800
"02-Mar-2025 12:30:00",874.000,11.600,874.077,0.000,-874.000
"02-Mar-2025 13:00:00",875.400,15.200,875.532,0.000,-875.400
"02-Mar-2025 13:30:00",903.000,19.000,903.200,0.000,-903.000
"02-Mar-2025 14:00:00",890.200,13.800,890.307,0.000,-890.200
"02-Mar-2025 14:30:00",948.000,15.800,948.132,0.000,-948.000
"02-Mar-2025 15:00:00",977.800,8.800,977.840,0.000,-977.800
"02-Mar-2025 15:30:00",962.800,8.400,962.837,0.000,-962.800
"02-Mar-2025 16:00:00",939.600,7.600,939.631,0.000,-939.600
"02-Mar-2025 16:30:00",918.000,21.000,918.240,0.000,-918.000
"02-Mar-2025 17:00:00",881.600,18.200,881.788,0.000,-881.600
"02-Mar-2025 17:30:00",873.400,10.000,873.457,0.000,-873.400
"02-Mar-2025 18:00:00",848.000,3.600,848.008,0.000,-848.000
"02-Mar-2025 18:30:00",859.400,3.800,859.408,0.000,-859.400
"02-Mar-2025 19:00:00",856.400,3.200,856.406,0.000,-856.400
"02-Mar-2025 19:30:00",847.600,1.400,847.601,0.000,-847.600
"02-Mar-2025 20:00:00",824.800,9.400,824.854,0.000,-824.800
"02-Mar-2025 20:30:00",808.600,13.800,808.718,0.000,-808.600
"02-Mar-2025 21:00:00",774.400,11.800,774.490,0.000,-774.400
"02-Mar-2025 21:30:00",773.200,13.000,773.309,0.000,-773.200
"02-Mar-2025 22:00:00",758.400,13.000,758.511,0.000,-758.400
"02-Mar-2025 22:30:00",718.000,10.000,718.070,0.000,-718.000
"02-Mar-2025 23:00:00",669.600,44.000,671.044,0.000,-669.600
"02-Mar-2025 23:30:00",715.400,12.400,715.507,0.000,-715.400
"03-Mar-2025 00:00:00",670.200,36.600,671.199,0.000,-670.200
"03-Mar-2025 00:30:00",714.600,25.400,715.051,0.000,-714.600
"03-Mar-2025 01:00:00",714.200,14.400,714.345,0.000,-714.200
"03-Mar-2025 01:30:00",684.800,10.200,684.876,0.000,-684.800
"03-Mar-2025 02:00:00",639.600,59.000,642.315,0.000,-639.600
"03-Mar-2025 02:30:00",665.400,15.000,665.569,0.000,-665.400
"03-Mar-2025 03:00:00",631.400,33.800,632.304,0.000,-631.400
"03-Mar-2025 03:30:00",655.800,49.200,657.643,0.000,-655.800
"03-Mar-2025 04:00:00",706.400,26.400,706.893,0.000,-706.400
"03-Mar-2025 04:30:00",750.400,19.000,750.640,0.000,-750.400
"03-Mar-2025 05:00:00",679.000,52.000,680.988,0.000,-679.000
"03-Mar-2025 05:30:00",706.400,51.200,708.253,0.000,-706.400
"03-Mar-2025 06:00:00",745.200,19.600,745.458,0.000,-745.200
"03-Mar-2025 06:30:00",751.400,26.600,751.871,0.000,-751.400
"03-Mar-2025 07:00:00",811.000,31.800,811.623,0.000,-811.000
"03-Mar-2025 07:30:00",776.800,26.600,777.255,0.000,-776.800
"03-Mar-2025 08:00:00",736.800,63.600,739.540,0.000,-736.800
"03-Mar-2025 08:30:00",805.800,26.400,806.232,0.000,-805.800
"03-Mar-2025 09:00:00",859.000,29.000,859.489,0.000,-859.000
"03-Mar-2025 09:30:00",862.000,18.400,862.196,0.000,-862.000
"03-Mar-2025 10:00:00",882.200,21.800,882.469,0.000,-882.200
"03-Mar-2025 10:30:00",858.400,20.000,858.633,0.000,-858.400
"03-Mar-2025 11:00:00",881.800,31.000,882.345,0.000,-881.800
"03-Mar-2025 11:30:00",920.000,31.200,920.529,0.000,-920.000
"03-Mar-2025 12:00:00",907.600,11.400,907.672,0.000,-907.600
"03-Mar-2025 12:30:00",870.800,10.200,870.860,0.000,-870.800
"03-Mar-2025 13:00:00",867.200,18.600,867.399,0.000,-867.200
"03-Mar-2025 13:30:00",866.800,14.600,866.923,0.000,-866.800
"03-Mar-2025 14:00:00",862.800,13.000,862.898,0.000,-862.800
"03-Mar-2025 14:30:00",857.800,17.200,857.972,0.000,-857.800
"03-Mar-2025 15:00:00",860.600,16.000,860.749,0.000,-860.600
"03-Mar-2025 15:30:00",839.200,9.600,839.255,0.000,-839.200
"03-Mar-2025 16:00:00",862.200,21.800,862.476,0.000,-862.200
"03-Mar-2025 16:30:00",885.000,25.200,885.359,0.000,-885.000
"03-Mar-2025 17:00:00",843.000,14.000,843.116,0.000,-843.000
"03-Mar-2025 17:30:00",790.800,27.200,791.268,0.000,-790.800
"03-Mar-2025 18:00:00",724.200,51.800,726.050,0.000,-724.200
"03-Mar-2025 18:30:00",754.800,33.400,755.539,0.000,-754.800
"03-Mar-2025 19:00:00",777.000,5.600,777.020,0.000,-777.000
"03-Mar-2025 19:30:00",725.000,47.400,726.548,0.000,-725.000
"03-Mar-2025 20:00:00",721.400,50.400,723.158,0.000,-721.400
"03-Mar-2025 20:30:00",709.200,49.200,710.905,0.000,-709.200
"03-Mar-2025 21:00:00",705.200,47.600,706.805,0.000,-705.200
"03-Mar-2025 21:30:00",687.400,41.800,688.670,0.000,-687.400
"03-Mar-2025 22:00:00",675.400,45.600,676.938,0.000,-675.400
"03-Mar-2025 22:30:00",678.400,46.600,679.999,0.000,-678.400
"03-Mar-2025 23:00:00",675.600,46.400,677.191,0.000,-675.600
"03-Mar-2025 23:30:00",664.000,45.200,665.537,0.000,-664.000
"04-Mar-2025 00:00:00",647.400,36.400,648.422,0.000,-647.400
"04-Mar-2025 00:30:00",654.600,40.800,655.870,0.000,-654.600
"04-Mar-2025 01:00:00",654.600,39.000,655.761,0.000,-654.600
"04-Mar-2025 01:30:00",649.000,39.800,650.219,0.000,-649.000
"04-Mar-2025 02:00:00",651.800,26.000,652.318,0.000,-651.800
"04-Mar-2025 02:30:00",578.600,17.800,578.874,0.000,-578.600
"04-Mar-2025 03:00:00",571.000,28.400,571.706,0.000,-571.000
"04-Mar-2025 03:30:00",695.800,25.200,696.256,0.000,-695.800
"04-Mar-2025 04:00:00",765.400,19.800,765.656,0.000,-765.400
"04-Mar-2025 04:30:00",724.400,21.400,724.716,0.000,-724.400
"04-Mar-2025 05:00:00",640.600,13.400,640.740,0.000,-640.600
"04-Mar-2025 05:30:00",668.600,2.800,668.606,0.000,-668.600
"04-Mar-2025 06:00:00",662.600,6.200,662.629,0.000,-662.600
"04-Mar-2025 06:30:00",693.800,49.000,695.528,0.000,-693.800
"04-Mar-2025 07:00:00",532.600,14.600,532.800,0.000,-532.600
"04-Mar-2025 07:30:00",502.600,2.600,502.607,0.000,-502.600
"04-Mar-2025 08:00:00",736.400,39.600,737.464,0.000,-736.400
"04-Mar-2025 08:30:00",818.200,60.800,820.456,0.000,-818.200
"04-Mar-2025 09:00:00",837.000,66.400,839.630,0.000,-837.000
"04-Mar-2025 09:30:00",845.800,24.000,846.140,0.000,-845.800
"04-Mar-2025 10:00:00",837.600,16.800,837.768,0.000,-837.600
"04-Mar-2025 10:30:00",852.800,18.600,853.003,0.000,-852.800
"04-Mar-2025 11:00:00",890.400,41.800,891.381,0.000,-890.400
"04-Mar-2025 11:30:00",923.000,40.600,923.893,0.000,-923.000
"04-Mar-2025 12:00:00",921.800,26.600,922.184,0.000,-921.800
"04-Mar-2025 12:30:00",863.400,37.200,864.201,0.000,-863.400
"04-Mar-2025 13:00:00",938.400,17.600,938.565,0.000,-938.400
"04-Mar-2025 13:30:00",935.400,6.600,935.423,0.000,-935.400
"04-Mar-2025 14:00:00",906.400,17.000,906.559,0.000,-906.400
"04-Mar-2025 14:30:00",913.800,0.400,913.800,0.000,-913.800
"04-Mar-2025 15:00:00",915.600,9.800,915.652,0.000,-915.600
"04-Mar-2025 15:30:00",906.000,16.800,906.156,0.000,-906.000
"04-Mar-2025 16:00:00",917.400,22.200,917.669,0.000,-917.400
"04-Mar-2025 16:30:00",908.200,28.600,908.650,0.000,-908.200
"04-Mar-2025 17:00:00",874.000,20.200,874.233,0.000,-874.000
"04-Mar-2025 17:30:00",833.800,13.400,833.908,0.000,-833.800
"04-Mar-2025 18:00:00",790.400,59.000,792.599,0.000,-790.400
"04-Mar-2025 18:30:00",771.800,49.400,773.379,0.000,-771.800
"04-Mar-2025 19:00:00",776.800,37.000,777.681,0.000,-776.800
"04-Mar-2025 19:30:00",760.400,32.600,761.098,0.000,-760.400
"04-Mar-2025 20:00:00",735.000,54.000,736.981,0.000,-735.000
"04-Mar-2025 20:30:00",694.400,54.200,696.512,0.000,-694.400
"04-Mar-2025 21:00:00",664.000,45.200,665.537,0.000,-664.000
"04-Mar-2025 21:30:00",648.800,48.800,650.633,0.000,-648.800
"04-Mar-2025 22:00:00",621.000,43.800,622.543,0.000,-621.000
"04-Mar-2025 22:30:00",598.600,40.800,599.989,0.000,-598.600
"04-Mar-2025 23:00:00",602.000,40.800,603.381,0.000,-602.000
"04-Mar-2025 23:30:00",569.200,35.800,570.325,0.000,-569.200
"05-Mar-2025 00:00:00",562.000,35.400,563.114,0.000,-562.000
"05-Mar-2025 00:30:00",557.200,35.000,558.298,0.000,-557.200
"05-Mar-2025 01:00:00",552.600,35.000,553.707,0.000,-552.600
"05-Mar-2025 01:30:00",546.000,35.000,547.121,0.000,-546.000
"05-Mar-2025 02:00:00",537.600,34.800,538.725,0.000,-537.600
"05-Mar-2025 02:30:00",536.600,35.800,537.793,0.000,-536.600
"05-Mar-2025 03:00:00",531.000,35.000,532.152,0.000,-531.000
"05-Mar-2025 03:30:00",533.600,38.200,534.966,0.000,-533.600
"05-Mar-2025 04:00:00",556.200,39.800,557.622,0.000,-556.200
"05-Mar-2025 04:30:00",554.800,39.800,556.226,0.000,-554.800
"05-Mar-2025 05:00:00",547.200,37.400,548.477,0.000,-547.200
"05-Mar-2025 05:30:00",581.400,42.600,582.959,0.000,-581.400
"05-Mar-2025 06:00:00",592.000,43.800,593.618,0.000,-592.000
"05-Mar-2025 06:30:00",626.600,54.800,628.992,0.000,-626.600
"05-Mar-2025 07:00:00",520.800,38.600,522.228,0.000,-520.800
"05-Mar-2025 07:30:00",506.000,39.400,507.532,0.000,-506.000
"05-Mar-2025 08:00:00",685.800,49.000,687.548,0.000,-685.800
"05-Mar-2025 08:30:00",762.800,38.800,763.786,0.000,-762.800
"05-Mar-2025 09:00:00",793.600,42.000,794.711,0.000,-793.600
"05-Mar-2025 09:30:00",801.200,50.000,802.759,0.000,-801.200
"05-Mar-2025 10:00:00",810.000,36.800,810.836,0.000,-810.000
"05-Mar-2025 10:30:00",786.600,42.200,787.731,0.000,-786.600
"05-Mar-2025 11:00:00",814.000,28.400,814.495,0.000,-814.000
"05-Mar-2025 11:30:00",891.200,54.200,892.847,0.000,-891.200
"05-Mar-2025 12:00:00",882.400,49.200,883.771,0.000,-882.400
"05-Mar-2025 12:30:00",871.600,42.600,872.640,0.000,-871.600
"05-Mar-2025 13:00:00",894.400,31.400,894.951,0.000,-894.400
"05-Mar-2025 13:30:00",860.600,12.800,860.695,0.000,-860.600
"05-Mar-2025 14:00:00",909.600,13.000,909.693,0.000,-909.600
"05-Mar-2025 14:30:00",912.400,20.200,912.624,0.000,-912.400
"05-Mar-2025 15:00:00",909.200,21.400,909.452,0.000,-909.200
"05-Mar-2025 15:30:00",910.400,21.600,910.656,0.000,-910.400
"05-Mar-2025 16:00:00",910.600,17.000,910.759,0.000,-910.600
"05-Mar-2025 16:30:00",939.000,22.800,939.277,0.000,-939.000
"05-Mar-2025 17:00:00",911.200,13.200,911.296,0.000,-911.200
"05-Mar-2025 17:30:00",885.800,6.400,885.823,0.000,-885.800
"05-Mar-2025 18:00:00",867.600,2.800,867.605,0.000,-867.600
"05-Mar-2025 18:30:00",834.400,8.200,834.440,0.000,-834.400
"05-Mar-2025 19:00:00",837.200,18.200,837.398,0.000,-837.200
"05-Mar-2025 19:30:00",830.800,18.200,830.999,0.000,-830.800
"05-Mar-2025 20:00:00",792.600,12.800,792.703,0.000,-792.600
"05-Mar-2025 20:30:00",737.600,10.800,737.679,0.000,-737.600
"05-Mar-2025 21:00:00",703.400,54.600,705.516,0.000,-703.400
"05-Mar-2025 21:30:00",681.400,53.600,683.505,0.000,-681.400
"05-Mar-2025 22:00:00",652.200,48.000,653.964,0.000,-652.200
"05-Mar-2025 22:30:00",649.200,48.800,651.032,0.000,-649.200
"05-Mar-2025 23:00:00",646.600,49.400,648.484,0.000,-646.600
"05-Mar-2025 23:30:00",626.000,46.600,627.732,0.000,-626.000
"06-Mar-2025 00:00:00",614.600,45.200,616.260,0.000,-614.600
"06-Mar-2025 00:30:00",614.600,44.600,616.216,0.000,-614.600
"06-Mar-2025 01:00:00",606.400,44.800,608.053,0.000,-606.400
"06-Mar-2025 01:30:00",605.600,45.200,607.284,0.000,-605.600
"06-Mar-2025 02:00:00",607.600,44.600,609.235,0.000,-607.600
"06-Mar-2025 02:30:00",587.400,41.800,588.885,0.000,-587.400
"06-Mar-2025 03:00:00",592.000,44.600,593.678,0.000,-592.000
"06-Mar-2025 03:30:00",595.000,46.200,596.791,0.000,-595.000
"06-Mar-2025 04:00:00",591.400,45.600,593.155,0.000,-591.400
"06-Mar-2025 04:30:00",632.200,50.000,634.174,0.000,-632.200
"06-Mar-2025 05:00:00",621.600,50.200,623.624,0.000,-621.600
"06-Mar-2025 05:30:00",627.600,50.200,629.604,0.000,-627.600
"06-Mar-2025 06:00:00",648.000,57.600,650.555,0.000,-648.000
"06-Mar-2025 06:30:00",627.800,58.200,630.492,0.000,-627.800
"06-Mar-2025 07:00:00",506.400,45.600,508.449,0.000,-506.400
"06-Mar-2025 07:30:00",613.600,48.000,615.475,0.000,-613.600
"06-Mar-2025 08:00:00",811.400,70.600,814.466,0.000,-811.400
"06-Mar-2025 08:30:00",887.200,43.200,888.251,0.000,-887.200
"06-Mar-2025 09:00:00",933.000,31.400,933.528,0.000,-933.000
"06-Mar-2025 09:30:00",974.800,30.000,975.262,0.000,-974.800
"06-Mar-2025 10:00:00",986.600,7.600,986.629,0.000,-986.600
"06-Mar-2025 10:30:00",1013.200,6.800,1013.223,0.000,-1013.200
"06-Mar-2025 11:00:00",1047.200,13.200,1047.283,0.000,-1047.200
"06-Mar-2025 11:30:00",1073.200,18.600,1073.361,0.000,-1073.200
"06-Mar-2025 12:00:00",1091.200,15.600,1091.312,0.000,-1091.200
"06-Mar-2025 12:30:00",1076.400,17.800,1076.547,0.000,-1076.400
"06-Mar-2025 13:00:00",1069.600,19.600,1069.780,0.000,-1069.600
"06-Mar-2025 13:30:00",1085.800,23.200,1086.048,0.000,-1085.800
"06-Mar-2025 14:00:00",1068.600,18.200,1068.755,0.000,-1068.600
"06-Mar-2025 14:30:00",1080.800,14.400,1080.896,0.000,-1080.800
"06-Mar-2025 15:00:00",1074.600,23.400,1074.855,0.000,-1074.600
"06-Mar-2025 15:30:00",1055.400,20.200,1055.593,0.000,-1055.400
"06-Mar-2025 16:00:00",1073.800,15.800,1073.916,0.000,-1073.800
"06-Mar-2025 16:30:00",1072.400,25.000,1072.691,0.000,-1072.400
"06-Mar-2025 17:00:00",1026.600,17.200,1026.744,0.000,-1026.600
"06-Mar-2025 17:30:00",985.200,31.000,985.688,0.000,-985.200
"06-Mar-2025 18:00:00",957.200,20.200,957.413,0.000,-957.200
"06-Mar-2025 18:30:00",935.000,19.800,935.210,0.000,-935.000
"06-Mar-2025 19:00:00",952.200,19.800,952.406,0.000,-952.200
"06-Mar-2025 19:30:00",926.400,19.800,926.612,0.000,-926.400
"06-Mar-2025 20:00:00",872.800,24.800,873.152,0.000,-872.800
"06-Mar-2025 20:30:00",832.800,31.200,833.384,0.000,-832.800
"06-Mar-2025 21:00:00",821.000,13.400,821.109,0.000,-821.000
"06-Mar-2025 21:30:00",800.400,4.600,800.413,0.000,-800.400
"06-Mar-2025 22:00:00",766.800,22.400,767.127,0.000,-766.800
"06-Mar-2025 22:30:00",722.200,19.400,722.461,0.000,-722.200
"06-Mar-2025 23:00:00",689.600,42.400,690.902,0.000,-689.600
"06-Mar-2025 23:30:00",703.400,2.200,703.403,0.000,-703.400
"07-Mar-2025 00:00:00",652.200,27.800,652.792,0.000,-652.200
"07-Mar-2025 00:30:00",709.600,14.600,709.750,0.000,-709.600
"07-Mar-2025 01:00:00",717.000,0.400,717.000,0.000,-717.000
"07-Mar-2025 01:30:00",663.400,9.400,663.467,0.000,-663.400
"07-Mar-2025 02:00:00",643.600,14.400,643.761,0.000,-643.600
"07-Mar-2025 02:30:00",627.400,36.600,628.467,0.000,-627.400
"07-Mar-2025 03:00:00",629.000,38.800,630.196,0.000,-629.000
"07-Mar-2025 03:30:00",620.200,39.000,621.425,0.000,-620.200
"07-Mar-2025 04:00:00",629.800,40.800,631.120,0.000,-629.800
"07-Mar-2025 04:30:00",649.000,42.400,650.384,0.000,-649.000
"07-Mar-2025 05:00:00",666.000,44.000,667.452,0.000,-666.000
"07-Mar-2025 05:30:00",663.400,45.200,664.938,0.000,-663.400
"07-Mar-2025 06:00:00",718.200,46.200,719.684,0.000,-718.200
"07-Mar-2025 06:30:00",746.600,62.000,749.170,0.000,-746.600
"07-Mar-2025 07:00:00",808.600,64.200,811.145,0.000,-808.600
"07-Mar-2025 07:30:00",902.600,53.000,904.155,0.000,-902.600
"07-Mar-2025 08:00:00",953.400,14.400,953.509,0.000,-953.400
"07-Mar-2025 08:30:00",1012.400,7.200,1012.426,0.000,-1012.400
"07-Mar-2025 09:00:00",1090.800,4.000,1090.807,0.000,-1090.800
"07-Mar-2025 09:30:00",1072.800,5.800,1072.816,0.000,-1072.800
"07-Mar-2025 10:00:00",1081.600,10.400,1081.650,0.000,-1081.600
"07-Mar-2025 10:30:00",1108.200,40.000,1108.922,0.000,-1108.200
"07-Mar-2025 11:00:00",1130.800,25.400,1131.085,0.000,-1130.800
"07-Mar-2025 11:30:00",1135.000,28.200,1135.350,0.000,-1135.000
"07-Mar-2025 12:00:00",1104.800,28.000,1105.155,0.000,-1104.800
"07-Mar-2025 12:30:00",1089.600,6.400,1089.619,0.000,-1089.600
"07-Mar-2025 13:00:00",1085.000,25.400,1085.297,0.000,-1085.000
"07-Mar-2025 13:30:00",1076.200,14.800,1076.302,0.000,-1076.200
"07-Mar-2025 14:00:00",1064.400,25.200,1064.698,0.000,-1064.400
"07-Mar-2025 14:30:00",1049.800,20.800,1050.006,0.000,-1049.800
"07-Mar-2025 15:00:00",1041.200,31.600,1041.679,0.000,-1041.200
"07-Mar-2025 15:30:00",1048.400,29.600,1048.818,0.000,-1048.400
"07-Mar-2025 16:00:00",1038.200,34.000,1038.757,0.000,-1038.200
"07-Mar-2025 16:30:00",1054.600,37.800,1055.277,0.000,-1054.600
"07-Mar-2025 17:00:00",1018.000,22.400,1018.246,0.000,-1018.000
"07-Mar-2025 17:30:00",974.200,19.000,974.385,0.000,-974.200
"07-Mar-2025 18:00:00",911.000,12.800,911.090,0.000,-911.000
"07-Mar-2025 18:30:00",906.000,8.400,906.039,0.000,-906.000
"07-Mar-2025 19:00:00",890.200,30.200,890.712,0.000,-890.200
"07-Mar-2025 19:30:00",881.600,26.200,881.989,0.000,-881.600
"07-Mar-2025 20:00:00",881.400,21.600,881.665,0.000,-881.400
"07-Mar-2025 20:30:00",827.800,21.200,828.071,0.000,-827.800
"07-Mar-2025 21:00:00",811.000,14.600,811.131,0.000,-811.000
"07-Mar-2025 21:30:00",798.600,12.200,798.693,0.000,-798.600
"07-Mar-2025 22:00:00",768.400,10.400,768.470,0.000,-768.400
"07-Mar-2025 22:30:00",754.400,6.200,754.425,0.000,-754.400
"07-Mar-2025 23:00:00",742.000,9.000,742.055,0.000,-742.000
"07-Mar-2025 23:30:00",704.400,16.800,704.600,0.000,-704.400
"08-Mar-2025 00:00:00",681.400,44.400,682.845,0.000,-681.400
"08-Mar-2025 00:30:00",734.600,9.600,734.663,0.000,-734.600
"08-Mar-2025 01:00:00",697.800,19.400,698.070,0.000,-697.800
"08-Mar-2025 01:30:00",662.800,33.800,663.661,0.000,-662.800
"08-Mar-2025 02:00:00",668.600,21.400,668.942,0.000,-668.600
"08-Mar-2025 02:30:00",636.200,17.000,636.427,0.000,-636.200
"08-Mar-2025 03:00:00",639.000,40.800,640.301,0.000,-639.000
"08-Mar-2025 03:30:00",629.000,39.600,630.245,0.000,-629.000
"08-Mar-2025 04:00:00",618.600,37.400,619.730,0.000,-618.600
"08-Mar-2025 04:30:00",654.200,35.400,655.157,0.000,-654.200
"08-Mar-2025 05:00:00",630.600,38.000,631.744,0.000,-630.600
"08-Mar-2025 05:30:00",639.400,36.400,640.435,0.000,-639.400
"08-Mar-2025 06:00:00",658.200,46.200,659.819,0.000,-658.200
"08-Mar-2025 06:30:00",673.600,53.400,675.713,0.000,-673.600
"08-Mar-2025 07:00:00",709.000,59.600,711.501,0.000,-709.000
"08-Mar-2025 07:30:00",729.000,62.200,731.649,0.000,-729.000
"08-Mar-2025 08:00:00",747.400,59.400,749.757,0.000,-747.400
"08-Mar-2025 08:30:00",732.000,55.600,734.109,0.000,-732.000
"08-Mar-2025 09:00:00",780.400,10.000,780.464,0.000,-780.400
"08-Mar-2025 09:30:00",794.800,13.000,794.906,0.000,-794.800
"08-Mar-2025 10:00:00",772.200,43.600,773.430,0.000,-772.200
"08-Mar-2025 10:30:00",755.800,66.400,758.711,0.000,-755.800
"08-Mar-2025 11:00:00",818.200,29.600,818.735,0.000,-818.200
"08-Mar-2025 11:30:00",855.200,37.200,856.009,0.000,-855.200
"08-Mar-2025 12:00:00",822.400,28.200,822.883,0.000,-822.400
"08-Mar-2025 12:30:00",769.200,42.400,770.368,0.000,-769.200
"08-Mar-2025 13:00:00",808.600,41.800,809.680,0.000,-808.600
"08-Mar-2025 13:30:00",798.000,17.800,798.198,0.000,-798.000
"08-Mar-2025 14:00:00",827.400,22.600,827.709,0.000,-827.400
"08-Mar-2025 14:30:00",826.400,18.000,826.596,0.000,-826.400
"08-Mar-2025 15:00:00",818.400,16.600,818.568,0.000,-818.400
"08-Mar-2025 15:30:00",827.400,19.800,827.637,0.000,-827.400
"08-Mar-2025 16:00:00",870.600,36.400,871.361,0.000,-870.600
"08-Mar-2025 16:30:00",879.000,34.200,879.665,0.000,-879.000
"08-Mar-2025 17:00:00",822.200,21.600,822.484,0.000,-822.200
"08-Mar-2025 17:30:00",810.000,15.400,810.146,0.000,-810.000
"08-Mar-2025 18:00:00",764.000,11.400,764.085,0.000,-764.000
