Start,kWh_E,kVAr,kVA,kWh_B,Nett_Export_MHSP
"04-Mar-2025 22:30:00",163.320,42.930,168.868,0.000,-163.320
"04-Mar-2025 23:00:00",160.560,41.490,165.834,0.000,-160.560
"04-Mar-2025 23:30:00",154.800,41.040,160.148,0.000,-154.800
"05-Mar-2025 00:00:00",149.520,38.670,154.440,0.000,-149.520
"05-Mar-2025 00:30:00",150.990,40.140,156.234,0.000,-150.990
"05-Mar-2025 01:00:00",151.470,40.380,156.760,0.000,-151.470
"05-Mar-2025 01:30:00",147.690,39.300,152.829,0.000,-147.690
"05-Mar-2025 02:00:00",140.340,37.620,145.295,0.000,-140.340
"05-Mar-2025 02:30:00",141.540,37.530,146.431,0.000,-141.540
"05-Mar-2025 03:00:00",145.230,36.780,149.815,0.000,-145.230
"05-Mar-2025 03:30:00",146.640,37.290,151.307,0.000,-146.640
"05-Mar-2025 04:00:00",151.800,41.700,157.423,0.000,-151.800
"05-Mar-2025 04:30:00",155.040,41.100,160.395,0.000,-155.040
"05-Mar-2025 05:00:00",167.880,47.520,174.476,0.000,-167.880
"05-Mar-2025 05:30:00",188.160,48.360,194.275,0.000,-188.160
"05-Mar-2025 06:00:00",211.320,52.380,217.715,0.000,-211.320
"05-Mar-2025 06:30:00",235.230,62.340,243.350,0.000,-235.230
"05-Mar-2025 07:00:00",232.590,61.650,240.622,0.000,-232.590
"05-Mar-2025 07:30:00",239.190,64.470,247.726,0.000,-239.190
"05-Mar-2025 08:00:00",254.610,65.820,262.980,0.000,-254.610
"05-Mar-2025 08:30:00",260.730,63.270,268.297,0.000,-260.730
"05-Mar-2025 09:00:00",294.060,70.470,302.386,0.000,-294.060
"05-Mar-2025 09:30:00",289.260,70.920,297.827,0.000,-289.260
"05-Mar-2025 10:00:00",293.160,71.940,301.858,0.000,-293.160
"05-Mar-2025 10:30:00",304.740,75.720,314.006,0.000,-304.740
"05-Mar-2025 11:00:00",310.500,75.660,319.585,0.000,-310.500
"05-Mar-2025 11:30:00",333.000,78.930,342.226,0.000,-333.000
"05-Mar-2025 12:00:00",347.010,83.730,356.969,0.000,-347.010
"05-Mar-2025 12:30:00",351.750,83.340,361.488,0.000,-351.750
"05-Mar-2025 13:00:00",344.610,85.560,355.073,0.000,-344.610
"05-Mar-2025 13:30:00",380.130,90.900,390.847,0.000,-380.130
"05-Mar-2025 14:00:00",371.970,90.390,382.795,0.000,-371.970
"05-Mar-2025 14:30:00",371.760,88.560,382.163,0.000,-371.760
"05-Mar-2025 15:00:00",369.420,90.330,380.303,0.000,-369.420
"05-Mar-2025 15:30:00",362.880,91.260,374.179,0.000,-362.880
"05-Mar-2025 16:00:00",363.660,90.270,374.696,0.000,-363.660
"05-Mar-2025 16:30:00",365.670,89.820,376.540,0.000,-365.670
"05-Mar-2025 17:00:00",374.100,93.240,385.544,0.000,-374.100
"05-Mar-2025 17:30:00",358.950,90.360,370.149,0.000,-358.950
"05-Mar-2025 18:00:00",321.510,76.260,330.430,0.000,-321.510
"05-Mar-2025 18:30:00",307.170,75.060,316.208,0.000,-307.170
"05-Mar-2025 19:00:00",290.340,72.090,299.156,0.000,-290.340
"05-Mar-2025 19:30:00",278.670,69.840,287.288,0.000,-278.670
"05-Mar-2025 20:00:00",259.890,66.060,268.154,0.000,-259.890
"05-Mar-2025 20:30:00",241.860,62.730,249.863,0.000,-241.860
"05-Mar-2025 21:00:00",208.530,52.590,215.059,0.000,-208.530
"05-Mar-2025 21:30:00",204.930,53.070,211.690,0.000,-204.930
"05-Mar-2025 22:00:00",191.370,47.250,197.117,0.000,-191.370
"05-Mar-2025 22:30:00",188.400,47.760,194.359,0.000,-188.400
"05-Mar-2025 23:00:00",186.510,48.480,192.708,0.000,-186.510
"05-Mar-2025 23:30:00",184.320,46.530,190.102,0.000,-184.320
"06-Mar-2025 00:00:00",177.270,44.220,182.702,0.000,-177.270
"06-Mar-2025 00:30:00",177.060,45.840,182.898,0.000,-177.060
"06-Mar-2025 01:00:00",174.120,45.780,180.038,0.000,-174.120
"06-Mar-2025 01:30:00",170.850,45.060,176.692,0.000,-170.850
"06-Mar-2025 02:00:00",169.500,44.940,175.356,0.000,-169.500
"06-Mar-2025 02:30:00",166.350,44.190,172.119,0.000,-166.350
"06-Mar-2025 03:00:00",166.200,44.340,172.013,0.000,-166.200
"06-Mar-2025 03:30:00",163.620,44.010,169.435,0.000,-163.620
"06-Mar-2025 04:00:00",170.040,46.830,176.371,0.000,-170.040
"06-Mar-2025 04:30:00",173.460,46.860,179.678,0.000,-173.460
"06-Mar-2025 05:00:00",188.790,55.530,196.787,0.000,-188.790
"06-Mar-2025 05:30:00",215.250,59.100,223.216,0.000,-215.250
"06-Mar-2025 06:00:00",254.400,66.270,262.890,0.000,-254.400
"06-Mar-2025 06:30:00",273.720,71.880,283.001,0.000,-273.720
"06-Mar-2025 07:00:00",280.410,73.050,289.769,0.000,-280.410
"06-Mar-2025 07:30:00",300.360,78.030,310.330,0.000,-300.360
"06-Mar-2025 08:00:00",343.140,82.860,353.003,0.000,-343.140
"06-Mar-2025 08:30:00",374.850,88.380,385.128,0.000,-374.850
"06-Mar-2025 09:00:00",392.700,93.330,403.638,0.000,-392.700
"06-Mar-2025 09:30:00",410.580,98.280,422.179,0.000,-410.580
"06-Mar-2025 10:00:00",431.250,101.010,442.922,0.000,-431.250
"06-Mar-2025 10:30:00",436.020,102.210,447.840,0.000,-436.020
"06-Mar-2025 11:00:00",444.540,105.990,457.001,0.000,-444.540
"06-Mar-2025 11:30:00",469.110,108.570,481.510,0.000,-469.110
"06-Mar-2025 12:00:00",481.230,110.460,493.745,0.000,-481.230
"06-Mar-2025 12:30:00",484.110,114.540,497.476,0.000,-484.110
"06-Mar-2025 13:00:00",502.470,117.450,516.014,0.000,-502.470
"06-Mar-2025 13:30:00",508.350,119.850,522.287,0.000,-508.350
"06-Mar-2025 14:00:00",502.470,121.080,516.852,0.000,-502.470
"06-Mar-2025 14:30:00",494.820,118.440,508.797,0.000,-494.820
"06-Mar-2025 15:00:00",493.080,120.450,507.579,0.000,-493.080
"06-Mar-2025 15:30:00",482.460,116.760,496.387,0.000,-482.460
"06-Mar-2025 16:00:00",466.110,113.100,479.635,0.000,-466.110
"06-Mar-2025 16:30:00",454.020,111.330,467.470,0.000,-454.020
"06-Mar-2025 17:00:00",429.750,105.660,442.548,0.000,-429.750
"06-Mar-2025 17:30:00",406.800,102.030,419.400,0.000,-406.800
"06-Mar-2025 18:00:00",364.410,87.210,374.700,0.000,-364.410
"06-Mar-2025 18:30:00",341.610,83.280,351.615,0.000,-341.610
"06-Mar-2025 19:00:00",331.140,80.070,340.683,0.000,-331.140
"06-Mar-2025 19:30:00",324.330,77.910,333.556,0.000,-324.330
"06-Mar-2025 20:00:00",299.280,74.400,308.389,0.000,-299.280
"06-Mar-2025 20:30:00",276.720,71.520,285.813,0.000,-276.720
"06-Mar-2025 21:00:00",246.300,61.920,253.964,0.000,-246.300
"06-Mar-2025 21:30:00",241.740,61.140,249.352,0.000,-241.740
"06-Mar-2025 22:00:00",209.460,52.530,215.947,0.000,-209.460
"06-Mar-2025 22:30:00",208.200,53.880,215.059,0.000,-208.200
"06-Mar-2025 23:00:00",197.730,50.820,204.156,0.000,-197.730
"06-Mar-2025 23:30:00",198.840,51.030,205.284,0.000,-198.840
"07-Mar-2025 00:00:00",191.790,48.480,197.822,0.000,-191.790
"07-Mar-2025 00:30:00",190.290,49.530,196.630,0.000,-190.290
"07-Mar-2025 01:00:00",188.970,50.760,195.669,0.000,-188.970
"07-Mar-2025 01:30:00",186.240,50.520,192.970,0.000,-186.240
"07-Mar-2025 02:00:00",184.350,49.560,190.896,0.000,-184.350
"07-Mar-2025 02:30:00",183.060,49.650,189.674,0.000,-183.060
"07-Mar-2025 03:00:00",181.800,49.350,188.379,0.000,-181.800
"07-Mar-2025 03:30:00",179.400,48.660,185.882,0.000,-179.400
"07-Mar-2025 04:00:00",185.430,51.060,192.332,0.000,-185.430
"07-Mar-2025 04:30:00",186.030,51.060,192.910,0.000,-186.030
"07-Mar-2025 05:00:00",223.800,64.320,232.859,0.000,-223.800
"07-Mar-2025 05:30:00",230.760,63.000,239.205,0.000,-230.760
"07-Mar-2025 06:00:00",294.540,76.890,304.411,0.000,-294.540
"07-Mar-2025 06:30:00",317.130,81.300,327.385,0.000,-317.130
"07-Mar-2025 07:00:00",314.040,81.060,324.333,0.000,-314.040
"07-Mar-2025 07:30:00",332.130,83.280,342.412,0.000,-332.130
"07-Mar-2025 08:00:00",347.010,83.550,356.927,0.000,-347.010
"07-Mar-2025 08:30:00",359.400,86.190,369.590,0.000,-359.400
"07-Mar-2025 09:00:00",375.810,91.110,386.697,0.000,-375.810
"07-Mar-2025 09:30:00",399.450,94.800,410.545,0.000,-399.450
"07-Mar-2025 10:00:00",390.900,91.560,401.480,0.000,-390.900
"07-Mar-2025 10:30:00",398.910,94.050,409.847,0.000,-398.910
"07-Mar-2025 11:00:00",403.140,95.010,414.184,0.000,-403.140
"07-Mar-2025 11:30:00",403.110,95.940,414.370,0.000,-403.110
"07-Mar-2025 12:00:00",399.150,94.320,410.143,0.000,-399.150
"07-Mar-2025 12:30:00",407.760,95.370,418.764,0.000,-407.760
"07-Mar-2025 13:00:00",418.980,100.350,430.830,0.000,-418.980
"07-Mar-2025 13:30:00",398.160,94.860,409.304,0.000,-398.160
"07-Mar-2025 14:00:00",395.280,94.920,406.517,0.000,-395.280
"07-Mar-2025 14:30:00",395.160,97.740,407.068,0.000,-395.160
"07-Mar-2025 15:00:00",389.820,91.080,400.319,0.000,-389.820
"07-Mar-2025 15:30:00",382.110,89.820,392.525,0.000,-382.110
"07-Mar-2025 16:00:00",372.720,87.600,382.876,0.000,-372.720
"07-Mar-2025 16:30:00",346.830,85.080,357.113,0.000,-346.830
"07-Mar-2025 17:00:00",333.510,82.110,343.469,0.000,-333.510
"07-Mar-2025 17:30:00",313.860,79.380,323.743,0.000,-313.860
"07-Mar-2025 18:00:00",303.090,73.350,311.839,0.000,-303.090
"07-Mar-2025 18:30:00",287.130,68.400,295.165,0.000,-287.130
"07-Mar-2025 19:00:00",267.900,67.590,276.295,0.000,-267.900
"07-Mar-2025 19:30:00",264.900,65.760,272.940,0.000,-264.900
"07-Mar-2025 20:00:00",253.140,63.390,260.956,0.000,-253.140
"07-Mar-2025 20:30:00",237.300,62.070,245.283,0.000,-237.300
"07-Mar-2025 21:00:00",204.450,53.910,211.438,0.000,-204.450
"07-Mar-2025 21:30:00",204.180,54.510,211.331,0.000,-204.180
"07-Mar-2025 22:00:00",189.780,48.660,195.919,0.000,-189.780
"07-Mar-2025 22:30:00",187.320,47.430,193.231,0.000,-187.320
"07-Mar-2025 23:00:00",182.250,46.290,188.037,0.000,-182.250
"07-Mar-2025 23:30:00",178.140,45.120,183.765,0.000,-178.140
"08-Mar-2025 00:00:00",174.690,43.170,179.945,0.000,-174.690
"08-Mar-2025 00:30:00",172.740,44.790,178.452,0.000,-172.740
"08-Mar-2025 01:00:00",163.770,43.320,169.403,0.000,-163.770
"08-Mar-2025 01:30:00",156.300,42.330,161.931,0.000,-156.300
"08-Mar-2025 02:00:00",157.500,44.220,163.590,0.000,-157.500
"08-Mar-2025 02:30:00",159.030,45.060,165.290,0.000,-159.030
"08-Mar-2025 03:00:00",162.390,44.850,168.470,0.000,-162.390
"08-Mar-2025 03:30:00",164.310,44.100,170.125,0.000,-164.310
"08-Mar-2025 04:00:00",164.760,46.740,171.261,0.000,-164.760
"08-Mar-2025 04:30:00",159.270,45.480,165.636,0.000,-159.270
"08-Mar-2025 05:00:00",157.350,44.700,163.576,0.000,-157.350
"08-Mar-2025 05:30:00",168.030,46.440,174.329,0.000,-168.030
"08-Mar-2025 06:00:00",193.380,49.170,199.533,0.000,-193.380
"08-Mar-2025 06:30:00",200.370,51.870,206.975,0.000,-200.370
"08-Mar-2025 07:00:00",195.960,52.920,202.980,0.000,-195.960
"08-Mar-2025 07:30:00",205.320,54.270,212.371,0.000,-205.320
"08-Mar-2025 08:00:00",217.770,53.580,224.265,0.000,-217.770
"08-Mar-2025 08:30:00",224.160,54.510,230.693,0.000,-224.160
"08-Mar-2025 09:00:00",231.420,56.490,238.215,0.000,-231.420
"08-Mar-2025 09:30:00",246.540,59.310,253.574,0.000,-246.540
"08-Mar-2025 10:00:00",257.580,62.190,264.981,0.000,-257.580
"08-Mar-2025 10:30:00",245.880,60.300,253.166,0.000,-245.880
"08-Mar-2025 11:00:00",236.760,58.260,243.823,0.000,-236.760
"08-Mar-2025 11:30:00",241.260,58.980,248.365,0.000,-241.260
"08-Mar-2025 12:00:00",244.050,58.830,251.041,0.000,-244.050
"08-Mar-2025 12:30:00",246.150,58.830,253.083,0.000,-246.150
"08-Mar-2025 13:00:00",268.320,63.870,275.817,0.000,-268.320
"08-Mar-2025 13:30:00",274.560,65.070,282.165,0.000,-274.560
"08-Mar-2025 14:00:00",263.370,62.610,270.710,0.000,-263.370
"08-Mar-2025 14:30:00",255.090,61.260,262.343,0.000,-255.090
"08-Mar-2025 15:00:00",263.550,64.380,271.299,0.000,-263.550
"08-Mar-2025 15:30:00",257.610,63.300,265.273,0.000,-257.610
"08-Mar-2025 16:00:00",257.250,61.530,264.506,0.000,-257.250
"08-Mar-2025 16:30:00",250.620,61.170,257.977,0.000,-250.620
"08-Mar-2025 17:00:00",241.110,57.510,247.874,0.000,-241.110
"08-Mar-2025 17:30:00",237.960,57.660,244.846,0.000,-237.960
"08-Mar-2025 18:00:00",220.290,52.320,226.418,0.000,-220.290
"08-Mar-2025 18:30:00",209.220,49.830,215.072,0.000,-209.220
"08-Mar-2025 19:00:00",204.240,49.860,210.238,0.000,-204.240
"08-Mar-2025 19:30:00",207.330,50.040,213.283,0.000,-207.330
