Start,kWh_E,kVAr,kVA,kWh_B,Nett_Export_MHSP
"10-Mar-2025 09:30:00",5.546,1.184,5.671,0.000,-5.546
"10-Mar-2025 10:00:00",5.693,0.463,5.712,0.000,-5.693
"10-Mar-2025 10:30:00",5.096,0.004,5.096,0.000,-5.096
"10-Mar-2025 11:00:00",5.700,0.448,5.718,0.000,-5.700
"10-Mar-2025 11:30:00",5.477,0.000,5.477,0.000,-5.477
"10-Mar-2025 12:00:00",5.518,0.000,5.518,0.000,-5.518
"10-Mar-2025 12:30:00",5.806,0.000,5.806,0.000,-5.806
"10-Mar-2025 13:00:00",6.163,0.000,6.163,0.000,-6.163
"10-Mar-2025 13:30:00",6.951,0.405,6.963,0.000,-6.951
"10-Mar-2025 14:00:00",7.754,0.421,7.765,0.000,-7.754
"10-Mar-2025 14:30:00",7.124,0.487,7.141,0.000,-7.124
"10-Mar-2025 15:00:00",7.925,1.471,8.060,0.000,-7.925
"10-Mar-2025 15:30:00",5.953,0.311,5.961,0.000,-5.953
"10-Mar-2025 16:00:00",7.344,1.301,7.458,0.000,-7.344
"10-Mar-2025 16:30:00",6.013,0.623,6.045,0.000,-6.013
"10-Mar-2025 17:00:00",6.322,0.752,6.367,0.000,-6.322
"10-Mar-2025 17:30:00",5.414,0.575,5.444,0.000,-5.414
"10-Mar-2025 18:00:00",5.263,0.449,5.282,0.000,-5.263
"10-Mar-2025 18:30:00",3.393,0.000,3.393,0.000,-3.393
"10-Mar-2025 19:00:00",3.312,0.000,3.312,0.000,-3.312
"10-Mar-2025 19:30:00",3.315,0.000,3.315,0.000,-3.315
"10-Mar-2025 20:00:00",3.050,0.000,3.050,0.000,-3.050
"10-Mar-2025 20:30:00",3.099,0.000,3.099,0.000,-3.099
"10-Mar-2025 21:00:00",1.518,0.000,1.518,0.000,-1.518
"10-Mar-2025 21:30:00",1.277,0.000,1.277,0.000,-1.277
"10-Mar-2025 22:00:00",1.279,0.000,1.279,0.000,-1.279
"10-Mar-2025 22:30:00",2.144,0.000,2.144,0.000,-2.144
"10-Mar-2025 23:00:00",1.361,0.000,1.361,0.000,-1.361
"10-Mar-2025 23:30:00",1.327,0.000,1.327,0.000,-1.327
"11-Mar-2025 00:00:00",1.317,0.000,1.317,0.000,-1.317
"11-Mar-2025 00:30:00",1.299,0.000,1.299,0.000,-1.299
"11-Mar-2025 01:00:00",1.264,0.000,1.264,0.000,-1.264
"11-Mar-2025 01:30:00",1.272,0.000,1.272,0.000,-1.272
"11-Mar-2025 02:00:00",1.314,0.000,1.314,0.000,-1.314
"11-Mar-2025 02:30:00",1.275,0.000,1.275,0.000,-1.275
"11-Mar-2025 03:00:00",1.276,0.000,1.276,0.000,-1.276
"11-Mar-2025 03:30:00",1.245,0.000,1.245,0.000,-1.245
"11-Mar-2025 04:00:00",1.261,0.000,1.261,0.000,-1.261
"11-Mar-2025 04:30:00",1.222,0.000,1.222,0.000,-1.222
"11-Mar-2025 05:00:00",1.229,0.000,1.229,0.000,-1.229
"11-Mar-2025 05:30:00",1.213,0.000,1.213,0.000,-1.213
"11-Mar-2025 06:00:00",1.003,0.000,1.003,0.000,-1.003
"11-Mar-2025 06:30:00",0.983,0.000,0.983,0.000,-0.983
"11-Mar-2025 07:00:00",0.983,0.000,0.983,0.000,-0.983
"11-Mar-2025 07:30:00",1.202,0.000,1.202,0.000,-1.202
"11-Mar-2025 08:00:00",1.735,0.000,1.735,0.000,-1.735
"11-Mar-2025 08:30:00",2.159,0.000,2.159,0.000,-2.159
"11-Mar-2025 09:00:00",2.515,0.000,2.515,0.000,-2.515
"11-Mar-2025 09:30:00",2.467,0.000,2.467,0.000,-2.467
"11-Mar-2025 10:00:00",2.724,0.000,2.724,0.000,-2.724
"11-Mar-2025 10:30:00",3.229,0.000,3.229,0.000,-3.229
"11-Mar-2025 11:00:00",2.839,0.000,2.839,0.000,-2.839
"11-Mar-2025 11:30:00",3.041,0.000,3.041,0.000,-3.041
"11-Mar-2025 12:00:00",3.156,0.000,3.156,0.000,-3.156
"11-Mar-2025 12:30:00",3.444,0.000,3.444,0.000,-3.444
"11-Mar-2025 13:00:00",3.498,0.000,3.498,0.000,-3.498
"11-Mar-2025 13:30:00",3.606,0.000,3.606,0.000,-3.606
"11-Mar-2025 14:00:00",3.769,0.000,3.769,0.000,-3.769
"11-Mar-2025 14:30:00",4.546,0.186,4.550,0.000,-4.546
"11-Mar-2025 15:00:00",13.021,3.466,13.474,0.000,-13.021
"11-Mar-2025 15:30:00",12.789,3.280,13.203,0.000,-12.789
"11-Mar-2025 16:00:00",10.342,1.927,10.520,0.000,-10.342
"11-Mar-2025 16:30:00",7.910,0.849,7.955,0.000,-7.910
"11-Mar-2025 17:00:00",8.897,1.612,9.042,0.000,-8.897
"11-Mar-2025 17:30:00",6.243,1.751,6.484,0.000,-6.243
"11-Mar-2025 18:00:00",6.161,1.962,6.466,0.000,-6.161
"11-Mar-2025 18:30:00",5.810,1.768,6.073,0.000,-5.810
"11-Mar-2025 19:00:00",3.457,0.104,3.459,0.000,-3.457
"11-Mar-2025 19:30:00",3.227,0.000,3.227,0.000,-3.227
"11-Mar-2025 20:00:00",3.222,0.000,3.222,0.000,-3.222
"11-Mar-2025 20:30:00",3.116,0.000,3.116,0.000,-3.116
"11-Mar-2025 21:00:00",1.894,0.000,1.894,0.000,-1.894
"11-Mar-2025 21:30:00",2.062,0.000,2.062,0.000,-2.062
"11-Mar-2025 22:00:00",1.907,0.000,1.907,0.000,-1.907
"11-Mar-2025 22:30:00",1.164,0.000,1.164,0.000,-1.164
"11-Mar-2025 23:00:00",1.122,0.000,1.122,0.000,-1.122
"11-Mar-2025 23:30:00",1.076,0.000,1.076,0.000,-1.076
"12-Mar-2025 00:00:00",1.120,0.000,1.120,0.000,-1.120
"12-Mar-2025 00:30:00",1.180,0.000,1.180,0.000,-1.180
"12-Mar-2025 01:00:00",1.144,0.000,1.144,0.000,-1.144
"12-Mar-2025 01:30:00",1.140,0.000,1.140,0.000,-1.140
"12-Mar-2025 02:00:00",1.118,0.000,1.118,0.000,-1.118
"12-Mar-2025 02:30:00",1.111,0.000,1.111,0.000,-1.111
"12-Mar-2025 03:00:00",1.104,0.000,1.104,0.000,-1.104
"12-Mar-2025 03:30:00",1.105,0.000,1.105,0.000,-1.105
"12-Mar-2025 04:00:00",1.112,0.000,1.112,0.000,-1.112
"12-Mar-2025 04:30:00",1.106,0.000,1.106,0.000,-1.106
"12-Mar-2025 05:00:00",1.120,0.000,1.120,0.000,-1.120
"12-Mar-2025 05:30:00",1.124,0.000,1.124,0.000,-1.124
"12-Mar-2025 06:00:00",0.878,0.000,0.878,0.000,-0.878
"12-Mar-2025 06:30:00",0.827,0.000,0.827,0.000,-0.827
"12-Mar-2025 07:00:00",0.919,0.000,0.919,0.000,-0.919
"12-Mar-2025 07:30:00",1.145,0.000,1.145,0.000,-1.145
"12-Mar-2025 08:00:00",1.984,0.000,1.984,0.000,-1.984
"12-Mar-2025 08:30:00",2.846,0.000,2.846,0.000,-2.846
"12-Mar-2025 09:00:00",2.835,0.000,2.835,0.000,-2.835
"12-Mar-2025 09:30:00",2.744,0.000,2.744,0.000,-2.744
"12-Mar-2025 10:00:00",2.958,0.000,2.958,0.000,-2.958
"12-Mar-2025 10:30:00",2.817,0.000,2.817,0.000,-2.817
"12-Mar-2025 11:00:00",2.628,0.000,2.628,0.000,-2.628
"12-Mar-2025 11:30:00",2.649,0.000,2.649,0.000,-2.649
"12-Mar-2025 12:00:00",5.460,0.000,5.460,0.000,-5.460
"12-Mar-2025 12:30:00",10.594,0.000,10.594,0.000,-10.594
"12-Mar-2025 13:00:00",10.878,0.000,10.878,0.000,-10.878
"12-Mar-2025 13:30:00",10.889,0.000,10.889,0.000,-10.889
"12-Mar-2025 14:00:00",11.260,0.000,11.260,0.000,-11.260
"12-Mar-2025 14:30:00",11.443,0.000,11.443,0.000,-11.443
"12-Mar-2025 15:00:00",11.337,0.000,11.337,0.000,-11.337
"12-Mar-2025 15:30:00",11.162,0.000,11.162,0.000,-11.162
"12-Mar-2025 16:00:00",10.647,0.000,10.647,0.000,-10.647
"12-Mar-2025 16:30:00",16.365,1.851,16.469,0.000,-16.365
"12-Mar-2025 17:00:00",10.856,0.000,10.856,0.000,-10.856
"12-Mar-2025 17:30:00",9.431,0.000,9.431,0.000,-9.431
"12-Mar-2025 18:00:00",7.965,0.000,7.965,0.000,-7.965
"12-Mar-2025 18:30:00",5.698,0.000,5.698,0.000,-5.698
"12-Mar-2025 19:00:00",5.962,0.000,5.962,0.000,-5.962
"12-Mar-2025 19:30:00",5.410,0.000,5.410,0.000,-5.410
"12-Mar-2025 20:00:00",6.004,0.000,6.004,0.000,-6.004
"12-Mar-2025 20:30:00",5.822,0.000,5.822,0.000,-5.822
"12-Mar-2025 21:00:00",1.725,0.000,1.725,0.000,-1.725
"12-Mar-2025 21:30:00",1.180,0.000,1.180,0.000,-1.180
"12-Mar-2025 22:00:00",1.144,0.000,1.144,0.000,-1.144
"12-Mar-2025 22:30:00",1.947,0.000,1.947,0.000,-1.947
"12-Mar-2025 23:00:00",1.733,0.000,1.733,0.000,-1.733
"12-Mar-2025 23:30:00",1.178,0.000,1.178,0.000,-1.178
"13-Mar-2025 00:00:00",1.189,0.000,1.189,0.000,-1.189
"13-Mar-2025 00:30:00",1.267,0.000,1.267,0.000,-1.267
"13-Mar-2025 01:00:00",1.187,0.000,1.187,0.000,-1.187
"13-Mar-2025 01:30:00",1.165,0.000,1.165,0.000,-1.165
"13-Mar-2025 02:00:00",1.149,0.000,1.149,0.000,-1.149
"13-Mar-2025 02:30:00",1.128,0.000,1.128,0.000,-1.128
"13-Mar-2025 03:00:00",1.169,0.000,1.169,0.000,-1.169
"13-Mar-2025 03:30:00",1.186,0.000,1.186,0.000,-1.186
"13-Mar-2025 04:00:00",1.183,0.000,1.183,0.000,-1.183
"13-Mar-2025 04:30:00",1.153,0.000,1.153,0.000,-1.153
"13-Mar-2025 05:00:00",1.137,0.000,1.137,0.000,-1.137
"13-Mar-2025 05:30:00",1.107,0.000,1.107,0.000,-1.107
"13-Mar-2025 06:00:00",0.929,0.000,0.929,0.000,-0.929
"13-Mar-2025 06:30:00",0.909,0.000,0.909,0.000,-0.909
"13-Mar-2025 07:00:00",0.993,0.000,0.993,0.000,-0.993
"13-Mar-2025 07:30:00",1.882,0.000,1.882,0.000,-1.882
"13-Mar-2025 08:00:00",3.174,0.000,3.174,0.000,-3.174
"13-Mar-2025 08:30:00",3.518,0.000,3.518,0.000,-3.518
"13-Mar-2025 09:00:00",3.187,0.000,3.187,0.000,-3.187
"13-Mar-2025 09:30:00",4.595,0.578,4.631,0.000,-4.595
"13-Mar-2025 10:00:00",8.401,2.834,8.866,0.000,-8.401
"13-Mar-2025 10:30:00",8.796,2.298,9.091,0.000,-8.796
"13-Mar-2025 11:00:00",8.190,1.565,8.338,0.000,-8.190
"13-Mar-2025 11:30:00",8.163,1.503,8.300,0.000,-8.163
"13-Mar-2025 12:00:00",9.667,2.160,9.905,0.000,-9.667
"13-Mar-2025 12:30:00",10.151,2.314,10.411,0.000,-10.151
"13-Mar-2025 13:00:00",9.637,2.495,9.955,0.000,-9.637
"13-Mar-2025 13:30:00",10.032,1.558,10.152,0.000,-10.032
"13-Mar-2025 14:00:00",12.708,1.239,12.768,0.000,-12.708
"13-Mar-2025 14:30:00",14.973,1.471,15.045,0.000,-14.973
"13-Mar-2025 15:00:00",13.665,1.068,13.707,0.000,-13.665
"13-Mar-2025 15:30:00",12.948,0.880,12.978,0.000,-12.948
"13-Mar-2025 16:00:00",11.767,0.774,11.792,0.000,-11.767
"13-Mar-2025 16:30:00",12.135,0.928,12.170,0.000,-12.135
"13-Mar-2025 17:00:00",10.511,0.143,10.512,0.000,-10.511
"13-Mar-2025 17:30:00",10.986,0.724,11.010,0.000,-10.986
"13-Mar-2025 18:00:00",10.516,0.640,10.535,0.000,-10.516
"13-Mar-2025 18:30:00",9.571,0.367,9.578,0.000,-9.571
"13-Mar-2025 19:00:00",8.572,0.123,8.573,0.000,-8.572
"13-Mar-2025 19:30:00",8.000,0.000,8.000,0.000,-8.000
"13-Mar-2025 20:00:00",8.256,0.000,8.256,0.000,-8.256
"13-Mar-2025 20:30:00",5.823,0.000,5.823,0.000,-5.823
"13-Mar-2025 21:00:00",1.301,0.000,1.301,0.000,-1.301
"13-Mar-2025 21:30:00",1.685,0.000,1.685,0.000,-1.685
"13-Mar-2025 22:00:00",3.215,0.000,3.215,0.000,-3.215
"13-Mar-2025 22:30:00",1.603,0.000,1.603,0.000,-1.603
"13-Mar-2025 23:00:00",1.393,0.000,1.393,0.000,-1.393
"13-Mar-2025 23:30:00",1.249,0.000,1.249,0.000,-1.249
"14-Mar-2025 00:00:00",1.231,0.000,1.231,0.000,-1.231
"14-Mar-2025 00:30:00",1.219,0.000,1.219,0.000,-1.219
"14-Mar-2025 01:00:00",1.263,0.000,1.263,0.000,-1.263
"14-Mar-2025 01:30:00",1.190,0.000,1.190,0.000,-1.190
"14-Mar-2025 02:00:00",1.234,0.000,1.234,0.000,-1.234
"14-Mar-2025 02:30:00",1.239,0.000,1.239,0.000,-1.239
"14-Mar-2025 03:00:00",1.216,0.000,1.216,0.000,-1.216
"14-Mar-2025 03:30:00",1.209,0.000,1.209,0.000,-1.209
"14-Mar-2025 04:00:00",1.219,0.000,1.219,0.000,-1.219
"14-Mar-2025 04:30:00",1.201,0.000,1.201,0.000,-1.201
"14-Mar-2025 05:00:00",1.197,0.000,1.197,0.000,-1.197
"14-Mar-2025 05:30:00",1.199,0.000,1.199,0.000,-1.199
"14-Mar-2025 06:00:00",0.990,0.000,0.990,0.000,-0.990
"14-Mar-2025 06:30:00",0.974,0.000,0.974,0.000,-0.974
"14-Mar-2025 07:00:00",0.991,0.000,0.991,0.000,-0.991
"14-Mar-2025 07:30:00",0.962,0.000,0.962,0.000,-0.962
"14-Mar-2025 08:00:00",4.427,1.093,4.560,0.000,-4.427
"14-Mar-2025 08:30:00",7.986,1.014,8.050,0.000,-7.986
"14-Mar-2025 09:00:00",7.865,0.518,7.882,0.000,-7.865
"14-Mar-2025 09:30:00",7.699,0.473,7.714,0.000,-7.699
"14-Mar-2025 10:00:00",6.984,0.549,7.006,0.000,-6.984
"14-Mar-2025 10:30:00",6.141,0.422,6.155,0.000,-6.141
"14-Mar-2025 11:00:00",8.007,0.859,8.053,0.000,-8.007
"14-Mar-2025 11:30:00",8.517,0.776,8.552,0.000,-8.517
"14-Mar-2025 12:00:00",8.411,0.900,8.459,0.000,-8.411
"14-Mar-2025 12:30:00",7.558,0.276,7.563,0.000,-7.558
"14-Mar-2025 13:00:00",9.012,1.037,9.071,0.000,-9.012
"14-Mar-2025 13:30:00",9.786,0.640,9.807,0.000,-9.786
"14-Mar-2025 14:00:00",9.767,0.770,9.797,0.000,-9.767
"14-Mar-2025 14:30:00",9.370,0.338,9.376,0.000,-9.370
"14-Mar-2025 15:00:00",7.986,0.000,7.986,0.000,-7.986
"14-Mar-2025 15:30:00",7.984,0.375,7.993,0.000,-7.984
"14-Mar-2025 16:00:00",7.343,0.000,7.343,0.000,-7.343
"14-Mar-2025 16:30:00",6.816,0.302,6.823,0.000,-6.816
"14-Mar-2025 17:00:00",5.654,0.000,5.654,0.000,-5.654
"14-Mar-2025 17:30:00",6.053,0.000,6.053,0.000,-6.053
"14-Mar-2025 18:00:00",5.066,0.416,5.083,0.000,-5.066
"14-Mar-2025 18:30:00",3.479,0.498,3.514,0.000,-3.479
"14-Mar-2025 19:00:00",3.692,0.532,3.730,0.000,-3.692
"14-Mar-2025 19:30:00",3.888,0.468,3.916,0.000,-3.888
"14-Mar-2025 20:00:00",2.074,0.000,2.074,0.000,-2.074
"14-Mar-2025 20:30:00",2.108,0.000,2.108,0.000,-2.108
"14-Mar-2025 21:00:00",1.238,0.000,1.238,0.000,-1.238
"14-Mar-2025 21:30:00",1.182,0.000,1.182,0.000,-1.182
"14-Mar-2025 22:00:00",1.185,0.000,1.185,0.000,-1.185
"14-Mar-2025 22:30:00",2.103,0.000,2.103,0.000,-2.103
"14-Mar-2025 23:00:00",1.630,0.000,1.630,0.000,-1.630
"14-Mar-2025 23:30:00",1.115,0.000,1.115,0.000,-1.115
"15-Mar-2025 00:00:00",1.108,0.000,1.108,0.000,-1.108
"15-Mar-2025 00:30:00",1.255,0.000,1.255,0.000,-1.255
"15-Mar-2025 01:00:00",1.199,0.000,1.199,0.000,-1.199
"15-Mar-2025 01:30:00",1.159,0.000,1.159,0.000,-1.159
"15-Mar-2025 02:00:00",1.172,0.000,1.172,0.000,-1.172
"15-Mar-2025 02:30:00",1.107,0.000,1.107,0.000,-1.107
"15-Mar-2025 03:00:00",1.106,0.000,1.106,0.000,-1.106
"15-Mar-2025 03:30:00",1.135,0.000,1.135,0.000,-1.135
"15-Mar-2025 04:00:00",1.183,0.000,1.183,0.000,-1.183
"15-Mar-2025 04:30:00",1.143,0.000,1.143,0.000,-1.143
"15-Mar-2025 05:00:00",1.129,0.000,1.129,0.000,-1.129
"15-Mar-2025 05:30:00",1.123,0.000,1.123,0.000,-1.123
"15-Mar-2025 06:00:00",0.948,0.000,0.948,0.000,-0.948
"15-Mar-2025 06:30:00",0.864,0.000,0.864,0.000,-0.864
"15-Mar-2025 07:00:00",0.900,0.000,0.900,0.000,-0.900
"15-Mar-2025 07:30:00",0.907,0.000,0.907,0.000,-0.907
"15-Mar-2025 08:00:00",1.120,0.000,1.120,0.000,-1.120
"15-Mar-2025 08:30:00",1.704,0.000,1.704,0.000,-1.704
"15-Mar-2025 09:00:00",1.639,0.000,1.639,0.000,-1.639
"15-Mar-2025 09:30:00",1.787,0.000,1.787,0.000,-1.787
"15-Mar-2025 10:00:00",1.829,0.000,1.829,0.000,-1.829
"15-Mar-2025 10:30:00",1.673,0.000,1.673,0.000,-1.673
"15-Mar-2025 11:00:00",1.767,0.000,1.767,0.000,-1.767
"15-Mar-2025 11:30:00",1.584,0.000,1.584,0.000,-1.584
"15-Mar-2025 12:00:00",1.874,0.000,1.874,0.000,-1.874
"15-Mar-2025 12:30:00",1.917,0.000,1.917,0.000,-1.917
"15-Mar-2025 13:00:00",3.375,0.000,3.375,0.000,-3.375
"15-Mar-2025 13:30:00",3.964,0.000,3.964,0.000,-3.964
"15-Mar-2025 14:00:00",3.779,0.000,3.779,0.000,-3.779
"15-Mar-2025 14:30:00",3.847,0.000,3.847,0.000,-3.847
"15-Mar-2025 15:00:00",4.048,0.000,4.048,0.000,-4.048
"15-Mar-2025 15:30:00",3.811,0.000,3.811,0.000,-3.811
"15-Mar-2025 16:00:00",3.224,0.000,3.224,0.000,-3.224
"15-Mar-2025 16:30:00",3.204,0.000,3.204,0.000,-3.204
"15-Mar-2025 17:00:00",2.825,0.000,2.825,0.000,-2.825
"15-Mar-2025 17:30:00",3.017,0.000,3.017,0.000,-3.017
"15-Mar-2025 18:00:00",2.711,0.000,2.711,0.000,-2.711
"15-Mar-2025 18:30:00",2.698,0.000,2.698,0.000,-2.698
"15-Mar-2025 19:00:00",2.813,0.000,2.813,0.000,-2.813
"15-Mar-2025 19:30:00",2.139,0.000,2.139,0.000,-2.139
"15-Mar-2025 20:00:00",1.859,0.000,1.859,0.000,-1.859
"15-Mar-2025 20:30:00",1.838,0.000,1.838,0.000,-1.838
"15-Mar-2025 21:00:00",1.705,0.000,1.705,0.000,-1.705
"15-Mar-2025 21:30:00",2.408,0.000,2.408,0.000,-2.408
"15-Mar-2025 22:00:00",1.713,0.000,1.713,0.000,-1.713
"15-Mar-2025 22:30:00",1.154,0.000,1.154,0.000,-1.154
"15-Mar-2025 23:00:00",1.171,0.000,1.171,0.000,-1.171
"15-Mar-2025 23:30:00",1.185,0.000,1.185,0.000,-1.185
"16-Mar-2025 00:00:00",1.163,0.000,1.163,0.000,-1.163
"16-Mar-2025 00:30:00",1.146,0.000,1.146,0.000,-1.146
"16-Mar-2025 01:00:00",1.199,0.000,1.199,0.000,-1.199
"16-Mar-2025 01:30:00",1.172,0.000,1.172,0.000,-1.172
"16-Mar-2025 02:00:00",1.117,0.000,1.117,0.000,-1.117
"16-Mar-2025 02:30:00",1.147,0.000,1.147,0.000,-1.147
"16-Mar-2025 03:00:00",1.171,0.000,1.171,0.000,-1.171
"16-Mar-2025 03:30:00",1.142,0.000,1.142,0.000,-1.142
"16-Mar-2025 04:00:00",1.126,0.000,1.126,0.000,-1.126
"16-Mar-2025 04:30:00",1.164,0.000,1.164,0.000,-1.164
"16-Mar-2025 05:00:00",1.127,0.000,1.127,0.000,-1.127
"16-Mar-2025 05:30:00",1.110,0.000,1.110,0.000,-1.110
"16-Mar-2025 06:00:00",0.970,0.000,0.970,0.000,-0.970
"16-Mar-2025 06:30:00",0.929,0.000,0.929,0.000,-0.929
"16-Mar-2025 07:00:00",0.885,0.000,0.885,0.000,-0.885
"16-Mar-2025 07:30:00",0.906,0.000,0.906,0.000,-0.906
"16-Mar-2025 08:00:00",1.173,0.000,1.173,0.000,-1.173
"16-Mar-2025 08:30:00",1.667,0.000,1.667,0.000,-1.667
"16-Mar-2025 09:00:00",2.387,0.000,2.387,0.000,-2.387
"16-Mar-2025 09:30:00",2.108,0.000,2.108,0.000,-2.108
"16-Mar-2025 10:00:00",2.409,0.000,2.409,0.000,-2.409
"16-Mar-2025 10:30:00",1.872,0.000,1.872,0.000,-1.872
"16-Mar-2025 11:00:00",1.928,0.000,1.928,0.000,-1.928
"16-Mar-2025 11:30:00",1.866,0.000,1.866,0.000,-1.866
"16-Mar-2025 12:00:00",1.997,0.000,1.997,0.000,-1.997
"16-Mar-2025 12:30:00",2.942,0.000,2.942,0.000,-2.942
"16-Mar-2025 13:00:00",4.319,0.000,4.319,0.000,-4.319
"16-Mar-2025 13:30:00",4.384,0.000,4.384,0.000,-4.384
"16-Mar-2025 14:00:00",4.406,0.000,4.406,0.000,-4.406
"16-Mar-2025 14:30:00",4.353,0.000,4.353,0.000,-4.353
"16-Mar-2025 15:00:00",4.304,0.000,4.304,0.000,-4.304
"16-Mar-2025 15:30:00",4.244,0.000,4.244,0.000,-4.244
"16-Mar-2025 16:00:00",4.082,0.000,4.082,0.000,-4.082
"16-Mar-2025 16:30:00",3.390,0.000,3.390,0.000,-3.390
"16-Mar-2025 17:00:00",1.882,0.000,1.882,0.000,-1.882
"16-Mar-2025 17:30:00",1.792,0.000,1.792,0.000,-1.792
"16-Mar-2025 18:00:00",1.587,0.000,1.587,0.000,-1.587
"16-Mar-2025 18:30:00",1.791,0.000,1.791,0.000,-1.791
"16-Mar-2025 19:00:00",2.049,0.000,2.049,0.000,-2.049
"16-Mar-2025 19:30:00",2.081,0.000,2.081,0.000,-2.081
