Start,kWh_E,kVAr,kVA,kWh_B,Nett_Export_MHSP
"02-Mar-2025 04:00:00",0.501,0.000,0.501,0.000,-0.501
"02-Mar-2025 04:30:00",0.502,0.000,0.502,0.000,-0.502
"02-Mar-2025 05:00:00",0.501,0.000,0.501,0.000,-0.501
"02-Mar-2025 05:30:00",0.501,0.000,0.501,0.000,-0.501
"02-Mar-2025 06:00:00",0.501,0.000,0.501,0.000,-0.501
"02-Mar-2025 06:30:00",0.501,0.000,0.501,0.000,-0.501
"02-Mar-2025 07:00:00",0.013,0.006,0.014,0.000,-0.013
"02-Mar-2025 07:30:00",0.014,0.007,0.016,0.000,-0.014
"02-Mar-2025 08:00:00",0.013,0.007,0.015,0.000,-0.013
"02-Mar-2025 08:30:00",0.014,0.006,0.015,0.000,-0.014
"02-Mar-2025 09:00:00",0.013,0.006,0.014,0.000,-0.013
"02-Mar-2025 09:30:00",0.013,0.007,0.015,0.000,-0.013
"02-Mar-2025 10:00:00",0.013,0.006,0.014,0.000,-0.013
"02-Mar-2025 10:30:00",0.013,0.007,0.015,0.000,-0.013
"02-Mar-2025 11:00:00",0.014,0.006,0.015,0.000,-0.014
"02-Mar-2025 11:30:00",0.013,0.006,0.014,0.000,-0.013
"02-Mar-2025 12:00:00",0.013,0.007,0.015,0.000,-0.013
"02-Mar-2025 12:30:00",0.013,0.006,0.014,0.000,-0.013
"02-Mar-2025 13:00:00",0.013,0.006,0.014,0.000,-0.013
"02-Mar-2025 13:30:00",0.014,0.007,0.016,0.000,-0.014
"02-Mar-2025 14:00:00",0.014,0.006,0.015,0.000,-0.014
"02-Mar-2025 14:30:00",0.013,0.007,0.015,0.000,-0.013
"02-Mar-2025 15:00:00",0.014,0.006,0.015,0.000,-0.014
"02-Mar-2025 15:30:00",0.013,0.007,0.015,0.000,-0.013
"02-Mar-2025 16:00:00",0.014,0.007,0.016,0.000,-0.014
"02-Mar-2025 16:30:00",0.014,0.006,0.015,0.000,-0.014
"02-Mar-2025 17:00:00",0.499,0.000,0.499,0.000,-0.499
"02-Mar-2025 17:30:00",0.498,0.000,0.498,0.000,-0.498
"02-Mar-2025 18:00:00",0.498,0.000,0.498,0.000,-0.498
"02-Mar-2025 18:30:00",0.499,0.000,0.499,0.000,-0.499
"02-Mar-2025 19:00:00",0.498,0.000,0.498,0.000,-0.498
"02-Mar-2025 19:30:00",0.499,0.000,0.499,0.000,-0.499
"02-Mar-2025 20:00:00",0.498,0.000,0.498,0.000,-0.498
"02-Mar-2025 20:30:00",0.499,0.000,0.499,0.000,-0.499
"02-Mar-2025 21:00:00",0.498,0.000,0.498,0.000,-0.498
"02-Mar-2025 21:30:00",0.499,0.000,0.499,0.000,-0.499
"02-Mar-2025 22:00:00",0.499,0.000,0.499,0.000,-0.499
"02-Mar-2025 22:30:00",0.498,0.000,0.498,0.000,-0.498
"02-Mar-2025 23:00:00",0.499,0.000,0.499,0.000,-0.499
"02-Mar-2025 23:30:00",0.498,0.000,0.498,0.000,-0.498
"03-Mar-2025 00:00:00",0.498,0.000,0.498,0.000,-0.498
"03-Mar-2025 00:30:00",0.498,0.000,0.498,0.000,-0.498
"03-Mar-2025 01:00:00",0.498,0.000,0.498,0.000,-0.498
"03-Mar-2025 01:30:00",0.498,0.000,0.498,0.000,-0.498
"03-Mar-2025 02:00:00",0.498,0.000,0.498,0.000,-0.498
"03-Mar-2025 02:30:00",0.499,0.000,0.499,0.000,-0.499
"03-Mar-2025 03:00:00",0.498,0.000,0.498,0.000,-0.498
"03-Mar-2025 03:30:00",0.498,0.000,0.498,0.000,-0.498
"03-Mar-2025 04:00:00",0.499,0.000,0.499,0.000,-0.499
"03-Mar-2025 04:30:00",0.499,0.000,0.499,0.000,-0.499
"03-Mar-2025 05:00:00",0.500,0.000,0.500,0.000,-0.500
"03-Mar-2025 05:30:00",0.499,0.000,0.499,0.000,-0.499
"03-Mar-2025 06:00:00",0.499,0.000,0.499,0.000,-0.499
"03-Mar-2025 06:30:00",0.499,0.000,0.499,0.000,-0.499
"03-Mar-2025 07:00:00",0.013,0.006,0.014,0.000,-0.013
"03-Mar-2025 07:30:00",0.014,0.007,0.016,0.000,-0.014
"03-Mar-2025 08:00:00",0.013,0.007,0.015,0.000,-0.013
"03-Mar-2025 08:30:00",0.014,0.006,0.015,0.000,-0.014
"03-Mar-2025 09:00:00",0.013,0.007,0.015,0.000,-0.013
"03-Mar-2025 09:30:00",0.014,0.006,0.015,0.000,-0.014
"03-Mar-2025 10:00:00",0.013,0.006,0.014,0.000,-0.013
"03-Mar-2025 10:30:00",0.013,0.007,0.015,0.000,-0.013
"03-Mar-2025 11:00:00",0.013,0.006,0.014,0.000,-0.013
"03-Mar-2025 11:30:00",0.013,0.007,0.015,0.000,-0.013
"03-Mar-2025 12:00:00",0.013,0.006,0.014,0.000,-0.013
"03-Mar-2025 12:30:00",0.014,0.007,0.016,0.000,-0.014
"03-Mar-2025 13:00:00",0.013,0.006,0.014,0.000,-0.013
"03-Mar-2025 13:30:00",0.013,0.007,0.015,0.000,-0.013
"03-Mar-2025 14:00:00",0.013,0.006,0.014,0.000,-0.013
"03-Mar-2025 14:30:00",0.014,0.007,0.016,0.000,-0.014
"03-Mar-2025 15:00:00",0.013,0.006,0.014,0.000,-0.013
"03-Mar-2025 15:30:00",0.014,0.007,0.016,0.000,-0.014
"03-Mar-2025 16:00:00",0.014,0.007,0.016,0.000,-0.014
"03-Mar-2025 16:30:00",0.013,0.006,0.014,0.000,-0.013
"03-Mar-2025 17:00:00",0.501,0.000,0.501,0.000,-0.501
"03-Mar-2025 17:30:00",0.500,0.000,0.500,0.000,-0.500
"03-Mar-2025 18:00:00",0.500,0.000,0.500,0.000,-0.500
"03-Mar-2025 18:30:00",0.500,0.000,0.500,0.000,-0.500
"03-Mar-2025 19:00:00",0.500,0.000,0.500,0.000,-0.500
"03-Mar-2025 19:30:00",0.499,0.000,0.499,0.000,-0.499
"03-Mar-2025 20:00:00",0.500,0.000,0.500,0.000,-0.500
"03-Mar-2025 20:30:00",0.499,0.000,0.499,0.000,-0.499
"03-Mar-2025 21:00:00",0.499,0.000,0.499,0.000,-0.499
"03-Mar-2025 21:30:00",0.500,0.000,0.500,0.000,-0.500
"03-Mar-2025 22:00:00",0.499,0.000,0.499,0.000,-0.499
"03-Mar-2025 22:30:00",0.499,0.000,0.499,0.000,-0.499
"03-Mar-2025 23:00:00",0.500,0.000,0.500,0.000,-0.500
"03-Mar-2025 23:30:00",0.499,0.000,0.499,0.000,-0.499
"04-Mar-2025 00:00:00",0.500,0.000,0.500,0.000,-0.500
"04-Mar-2025 00:30:00",0.500,0.000,0.500,0.000,-0.500
"04-Mar-2025 01:00:00",0.499,0.000,0.499,0.000,-0.499
"04-Mar-2025 01:30:00",0.498,0.000,0.498,0.000,-0.498
"04-Mar-2025 02:00:00",0.498,0.000,0.498,0.000,-0.498
"04-Mar-2025 02:30:00",0.498,0.000,0.498,0.000,-0.498
"04-Mar-2025 03:00:00",0.498,0.000,0.498,0.000,-0.498
"04-Mar-2025 03:30:00",0.499,0.000,0.499,0.000,-0.499
"04-Mar-2025 04:00:00",0.500,0.000,0.500,0.000,-0.500
"04-Mar-2025 04:30:00",0.500,0.000,0.500,0.000,-0.500
"04-Mar-2025 05:00:00",0.500,0.000,0.500,0.000,-0.500
"04-Mar-2025 05:30:00",0.500,0.000,0.500,0.000,-0.500
"04-Mar-2025 06:00:00",0.500,0.000,0.500,0.000,-0.500
"04-Mar-2025 06:30:00",0.499,0.000,0.499,0.000,-0.499
"04-Mar-2025 07:00:00",0.014,0.007,0.016,0.000,-0.014
"04-Mar-2025 07:30:00",0.013,0.006,0.014,0.000,-0.013
"04-Mar-2025 08:00:00",0.014,0.007,0.016,0.000,-0.014
"04-Mar-2025 08:30:00",0.013,0.006,0.014,0.000,-0.013
"04-Mar-2025 09:00:00",0.014,0.007,0.016,0.000,-0.014
"04-Mar-2025 09:30:00",0.013,0.006,0.014,0.000,-0.013
"04-Mar-2025 10:00:00",0.013,0.007,0.015,0.000,-0.013
"04-Mar-2025 10:30:00",0.014,0.006,0.015,0.000,-0.014
"04-Mar-2025 11:00:00",0.013,0.007,0.015,0.000,-0.013
"04-Mar-2025 11:30:00",0.014,0.006,0.015,0.000,-0.014
"04-Mar-2025 12:00:00",0.013,0.007,0.015,0.000,-0.013
"04-Mar-2025 12:30:00",0.014,0.006,0.015,0.000,-0.014
"04-Mar-2025 13:00:00",0.013,0.006,0.014,0.000,-0.013
"04-Mar-2025 13:30:00",0.013,0.007,0.015,0.000,-0.013
"04-Mar-2025 14:00:00",0.013,0.006,0.014,0.000,-0.013
"04-Mar-2025 14:30:00",0.013,0.007,0.015,0.000,-0.013
"04-Mar-2025 15:00:00",0.014,0.006,0.015,0.000,-0.014
"04-Mar-2025 15:30:00",0.013,0.007,0.015,0.000,-0.013
"04-Mar-2025 16:00:00",0.014,0.007,0.016,0.000,-0.014
"04-Mar-2025 16:30:00",0.014,0.007,0.016,0.000,-0.014
"04-Mar-2025 17:00:00",0.500,0.000,0.500,0.000,-0.500
"04-Mar-2025 17:30:00",0.499,0.000,0.499,0.000,-0.499
"04-Mar-2025 18:00:00",0.499,0.000,0.499,0.000,-0.499
"04-Mar-2025 18:30:00",0.500,0.000,0.500,0.000,-0.500
"04-Mar-2025 19:00:00",0.499,0.000,0.499,0.000,-0.499
"04-Mar-2025 19:30:00",0.500,0.000,0.500,0.000,-0.500
"04-Mar-2025 20:00:00",0.499,0.000,0.499,0.000,-0.499
"04-Mar-2025 20:30:00",0.498,0.000,0.498,0.000,-0.498
"04-Mar-2025 21:00:00",0.498,0.000,0.498,0.000,-0.498
"04-Mar-2025 21:30:00",0.500,0.000,0.500,0.000,-0.500
"04-Mar-2025 22:00:00",0.498,0.000,0.498,0.000,-0.498
"04-Mar-2025 22:30:00",0.500,0.000,0.500,0.000,-0.500
"04-Mar-2025 23:00:00",0.501,0.000,0.501,0.000,-0.501
"04-Mar-2025 23:30:00",0.500,0.000,0.500,0.000,-0.500
"05-Mar-2025 00:00:00",0.502,0.000,0.502,0.000,-0.502
"05-Mar-2025 00:30:00",0.501,0.000,0.501,0.000,-0.501
"05-Mar-2025 01:00:00",0.501,0.000,0.501,0.000,-0.501
"05-Mar-2025 01:30:00",0.502,0.000,0.502,0.000,-0.502
"05-Mar-2025 02:00:00",0.502,0.000,0.502,0.000,-0.502
"05-Mar-2025 02:30:00",0.501,0.000,0.501,0.000,-0.501
"05-Mar-2025 03:00:00",0.502,0.000,0.502,0.000,-0.502
"05-Mar-2025 03:30:00",0.502,0.000,0.502,0.000,-0.502
"05-Mar-2025 04:00:00",0.502,0.000,0.502,0.000,-0.502
"05-Mar-2025 04:30:00",0.502,0.000,0.502,0.000,-0.502
"05-Mar-2025 05:00:00",0.502,0.000,0.502,0.000,-0.502
"05-Mar-2025 05:30:00",0.502,0.000,0.502,0.000,-0.502
"05-Mar-2025 06:00:00",0.501,0.000,0.501,0.000,-0.501
"05-Mar-2025 06:30:00",0.500,0.000,0.500,0.000,-0.500
"05-Mar-2025 07:00:00",0.014,0.006,0.015,0.000,-0.014
"05-Mar-2025 07:30:00",0.013,0.007,0.015,0.000,-0.013
"05-Mar-2025 08:00:00",0.014,0.006,0.015,0.000,-0.014
"05-Mar-2025 08:30:00",0.013,0.007,0.015,0.000,-0.013
"05-Mar-2025 09:00:00",0.014,0.006,0.015,0.000,-0.014
"05-Mar-2025 09:30:00",0.013,0.007,0.015,0.000,-0.013
"05-Mar-2025 10:00:00",0.013,0.006,0.014,0.000,-0.013
"05-Mar-2025 10:30:00",0.014,0.007,0.016,0.000,-0.014
"05-Mar-2025 11:00:00",0.013,0.006,0.014,0.000,-0.013
"05-Mar-2025 11:30:00",0.013,0.006,0.014,0.000,-0.013
"05-Mar-2025 12:00:00",0.013,0.007,0.015,0.000,-0.013
"05-Mar-2025 12:30:00",0.013,0.006,0.014,0.000,-0.013
"05-Mar-2025 13:00:00",0.014,0.006,0.015,0.000,-0.014
"05-Mar-2025 13:30:00",0.013,0.007,0.015,0.000,-0.013
"05-Mar-2025 14:00:00",0.013,0.006,0.014,0.000,-0.013
"05-Mar-2025 14:30:00",0.013,0.007,0.015,0.000,-0.013
"05-Mar-2025 15:00:00",0.013,0.006,0.014,0.000,-0.013
"05-Mar-2025 15:30:00",0.014,0.007,0.016,0.000,-0.014
"05-Mar-2025 16:00:00",0.013,0.007,0.015,0.000,-0.013
"05-Mar-2025 16:30:00",0.015,0.006,0.016,0.000,-0.015
"05-Mar-2025 17:00:00",0.499,0.000,0.499,0.000,-0.499
"05-Mar-2025 17:30:00",0.498,0.000,0.498,0.000,-0.498
"05-Mar-2025 18:00:00",0.498,0.000,0.498,0.000,-0.498
"05-Mar-2025 18:30:00",0.498,0.000,0.498,0.000,-0.498
"05-Mar-2025 19:00:00",0.498,0.000,0.498,0.000,-0.498
"05-Mar-2025 19:30:00",0.498,0.000,0.498,0.000,-0.498
"05-Mar-2025 20:00:00",0.497,0.000,0.497,0.000,-0.497
"05-Mar-2025 20:30:00",0.498,0.000,0.498,0.000,-0.498
"05-Mar-2025 21:00:00",0.498,0.000,0.498,0.000,-0.498
"05-Mar-2025 21:30:00",0.499,0.000,0.499,0.000,-0.499
"05-Mar-2025 22:00:00",0.499,0.000,0.499,0.000,-0.499
"05-Mar-2025 22:30:00",0.500,0.000,0.500,0.000,-0.500
"05-Mar-2025 23:00:00",0.499,0.000,0.499,0.000,-0.499
"05-Mar-2025 23:30:00",0.499,0.000,0.499,0.000,-0.499
"06-Mar-2025 00:00:00",0.499,0.000,0.499,0.000,-0.499
"06-Mar-2025 00:30:00",0.500,0.000,0.500,0.000,-0.500
"06-Mar-2025 01:00:00",0.500,0.000,0.500,0.000,-0.500
"06-Mar-2025 01:30:00",0.499,0.000,0.499,0.000,-0.499
"06-Mar-2025 02:00:00",0.500,0.000,0.500,0.000,-0.500
"06-Mar-2025 02:30:00",0.500,0.000,0.500,0.000,-0.500
"06-Mar-2025 03:00:00",0.499,0.000,0.499,0.000,-0.499
"06-Mar-2025 03:30:00",0.499,0.000,0.499,0.000,-0.499
"06-Mar-2025 04:00:00",0.500,0.000,0.500,0.000,-0.500
"06-Mar-2025 04:30:00",0.500,0.000,0.500,0.000,-0.500
"06-Mar-2025 05:00:00",0.499,0.000,0.499,0.000,-0.499
"06-Mar-2025 05:30:00",0.499,0.000,0.499,0.000,-0.499
"06-Mar-2025 06:00:00",0.499,0.000,0.499,0.000,-0.499
"06-Mar-2025 06:30:00",0.498,0.000,0.498,0.000,-0.498
"06-Mar-2025 07:00:00",0.013,0.006,0.014,0.000,-0.013
"06-Mar-2025 07:30:00",0.014,0.007,0.016,0.000,-0.014
"06-Mar-2025 08:00:00",0.013,0.006,0.014,0.000,-0.013
"06-Mar-2025 08:30:00",0.013,0.006,0.014,0.000,-0.013
"06-Mar-2025 09:00:00",0.013,0.007,0.015,0.000,-0.013
"06-Mar-2025 09:30:00",0.013,0.006,0.014,0.000,-0.013
"06-Mar-2025 10:00:00",0.013,0.006,0.014,0.000,-0.013
"06-Mar-2025 10:30:00",0.013,0.007,0.015,0.000,-0.013
"06-Mar-2025 11:00:00",0.013,0.006,0.014,0.000,-0.013
"06-Mar-2025 11:30:00",0.013,0.007,0.015,0.000,-0.013
"06-Mar-2025 12:00:00",0.014,0.006,0.015,0.000,-0.014
"06-Mar-2025 12:30:00",0.013,0.006,0.014,0.000,-0.013
"06-Mar-2025 13:00:00",0.013,0.007,0.015,0.000,-0.013
"06-Mar-2025 13:30:00",0.014,0.006,0.015,0.000,-0.014
"06-Mar-2025 14:00:00",0.013,0.006,0.014,0.000,-0.013
"06-Mar-2025 14:30:00",0.013,0.007,0.015,0.000,-0.013
"06-Mar-2025 15:00:00",0.013,0.006,0.014,0.000,-0.013
"06-Mar-2025 15:30:00",0.014,0.006,0.015,0.000,-0.014
"06-Mar-2025 16:00:00",0.013,0.007,0.015,0.000,-0.013
"06-Mar-2025 16:30:00",0.014,0.006,0.015,0.000,-0.014
"06-Mar-2025 17:00:00",0.499,0.000,0.499,0.000,-0.499
"06-Mar-2025 17:30:00",0.499,0.000,0.499,0.000,-0.499
"06-Mar-2025 18:00:00",0.498,0.000,0.498,0.000,-0.498
"06-Mar-2025 18:30:00",0.498,0.000,0.498,0.000,-0.498
"06-Mar-2025 19:00:00",0.498,0.000,0.498,0.000,-0.498
"06-Mar-2025 19:30:00",0.498,0.000,0.498,0.000,-0.498
"06-Mar-2025 20:00:00",0.497,0.000,0.497,0.000,-0.497
"06-Mar-2025 20:30:00",0.497,0.000,0.497,0.000,-0.497
"06-Mar-2025 21:00:00",0.497,0.000,0.497,0.000,-0.497
"06-Mar-2025 21:30:00",0.498,0.000,0.498,0.000,-0.498
"06-Mar-2025 22:00:00",0.497,0.000,0.497,0.000,-0.497
"06-Mar-2025 22:30:00",0.497,0.000,0.497,0.000,-0.497
"06-Mar-2025 23:00:00",0.497,0.000,0.497,0.000,-0.497
"06-Mar-2025 23:30:00",0.498,0.000,0.498,0.000,-0.498
"07-Mar-2025 00:00:00",0.498,0.000,0.498,0.000,-0.498
"07-Mar-2025 00:30:00",0.498,0.000,0.498,0.000,-0.498
"07-Mar-2025 01:00:00",0.499,0.000,0.499,0.000,-0.499
"07-Mar-2025 01:30:00",0.498,0.000,0.498,0.000,-0.498
"07-Mar-2025 02:00:00",0.498,0.000,0.498,0.000,-0.498
"07-Mar-2025 02:30:00",0.497,0.000,0.497,0.000,-0.497
"07-Mar-2025 03:00:00",0.498,0.000,0.498,0.000,-0.498
"07-Mar-2025 03:30:00",0.499,0.000,0.499,0.000,-0.499
"07-Mar-2025 04:00:00",0.499,0.000,0.499,0.000,-0.499
"07-Mar-2025 04:30:00",0.498,0.000,0.498,0.000,-0.498
"07-Mar-2025 05:00:00",0.499,0.000,0.499,0.000,-0.499
"07-Mar-2025 05:30:00",0.500,0.000,0.500,0.000,-0.500
"07-Mar-2025 06:00:00",0.499,0.000,0.499,0.000,-0.499
"07-Mar-2025 06:30:00",0.498,0.000,0.498,0.000,-0.498
"07-Mar-2025 07:00:00",0.014,0.006,0.015,0.000,-0.014
"07-Mar-2025 07:30:00",0.013,0.007,0.015,0.000,-0.013
"07-Mar-2025 08:00:00",0.013,0.006,0.014,0.000,-0.013
"07-Mar-2025 08:30:00",0.013,0.007,0.015,0.000,-0.013
"07-Mar-2025 09:00:00",0.014,0.006,0.015,0.000,-0.014
"07-Mar-2025 09:30:00",0.013,0.006,0.014,0.000,-0.013
"07-Mar-2025 10:00:00",0.013,0.007,0.015,0.000,-0.013
"07-Mar-2025 10:30:00",0.013,0.006,0.014,0.000,-0.013
"07-Mar-2025 11:00:00",0.013,0.007,0.015,0.000,-0.013
"07-Mar-2025 11:30:00",0.013,0.006,0.014,0.000,-0.013
"07-Mar-2025 12:00:00",0.013,0.006,0.014,0.000,-0.013
"07-Mar-2025 12:30:00",0.013,0.007,0.015,0.000,-0.013
"07-Mar-2025 13:00:00",0.013,0.006,0.014,0.000,-0.013
"07-Mar-2025 13:30:00",0.013,0.007,0.015,0.000,-0.013
"07-Mar-2025 14:00:00",0.013,0.006,0.014,0.000,-0.013
"07-Mar-2025 14:30:00",0.013,0.007,0.015,0.000,-0.013
"07-Mar-2025 15:00:00",0.013,0.006,0.014,0.000,-0.013
"07-Mar-2025 15:30:00",0.013,0.007,0.015,0.000,-0.013
"07-Mar-2025 16:00:00",0.013,0.006,0.014,0.000,-0.013
"07-Mar-2025 16:30:00",0.015,0.007,0.017,0.000,-0.015
"07-Mar-2025 17:00:00",0.500,0.000,0.500,0.000,-0.500
"07-Mar-2025 17:30:00",0.500,0.000,0.500,0.000,-0.500
"07-Mar-2025 18:00:00",0.500,0.000,0.500,0.000,-0.500
"07-Mar-2025 18:30:00",0.499,0.000,0.499,0.000,-0.499
"07-Mar-2025 19:00:00",0.500,0.000,0.500,0.000,-0.500
"07-Mar-2025 19:30:00",0.499,0.000,0.499,0.000,-0.499
"07-Mar-2025 20:00:00",0.500,0.000,0.500,0.000,-0.500
"07-Mar-2025 20:30:00",0.500,0.000,0.500,0.000,-0.500
"07-Mar-2025 21:00:00",0.500,0.000,0.500,0.000,-0.500
"07-Mar-2025 21:30:00",0.499,0.000,0.499,0.000,-0.499
"07-Mar-2025 22:00:00",0.500,0.000,0.500,0.000,-0.500
"07-Mar-2025 22:30:00",0.499,0.000,0.499,0.000,-0.499
"07-Mar-2025 23:00:00",0.500,0.000,0.500,0.000,-0.500
"07-Mar-2025 23:30:00",0.500,0.000,0.500,0.000,-0.500
"08-Mar-2025 00:00:00",0.500,0.000,0.500,0.000,-0.500
"08-Mar-2025 00:30:00",0.500,0.000,0.500,0.000,-0.500
"08-Mar-2025 01:00:00",0.500,0.000,0.500,0.000,-0.500
"08-Mar-2025 01:30:00",0.500,0.000,0.500,0.000,-0.500
"08-Mar-2025 02:00:00",0.499,0.000,0.499,0.000,-0.499
"08-Mar-2025 02:30:00",0.500,0.000,0.500,0.000,-0.500
"08-Mar-2025 03:00:00",0.500,0.000,0.500,0.000,-0.500
"08-Mar-2025 03:30:00",0.500,0.000,0.500,0.000,-0.500
"08-Mar-2025 04:00:00",0.500,0.000,0.500,0.000,-0.500
"08-Mar-2025 04:30:00",0.499,0.000,0.499,0.000,-0.499
"08-Mar-2025 05:00:00",0.499,0.000,0.499,0.000,-0.499
"08-Mar-2025 05:30:00",0.498,0.000,0.498,0.000,-0.498
"08-Mar-2025 06:00:00",0.498,0.000,0.498,0.000,-0.498
"08-Mar-2025 06:30:00",0.496,0.000,0.496,0.000,-0.496
"08-Mar-2025 07:00:00",0.013,0.006,0.014,0.000,-0.013
"08-Mar-2025 07:30:00",0.013,0.007,0.015,0.000,-0.013
"08-Mar-2025 08:00:00",0.013,0.006,0.014,0.000,-0.013
"08-Mar-2025 08:30:00",0.013,0.007,0.015,0.000,-0.013
"08-Mar-2025 09:00:00",0.013,0.006,0.014,0.000,-0.013
"08-Mar-2025 09:30:00",0.013,0.006,0.014,0.000,-0.013
"08-Mar-2025 10:00:00",0.013,0.006,0.014,0.000,-0.013
"08-Mar-2025 10:30:00",0.013,0.007,0.015,0.000,-0.013
"08-Mar-2025 11:00:00",0.013,0.006,0.014,0.000,-0.013
"08-Mar-2025 11:30:00",0.013,0.007,0.015,0.000,-0.013
"08-Mar-2025 12:00:00",0.013,0.006,0.014,0.000,-0.013
"08-Mar-2025 12:30:00",0.013,0.006,0.014,0.000,-0.013
"08-Mar-2025 13:00:00",0.013,0.006,0.014,0.000,-0.013
"08-Mar-2025 13:30:00",0.013,0.007,0.015,0.000,-0.013
"08-Mar-2025 14:00:00",0.014,0.006,0.015,0.000,-0.014
"08-Mar-2025 14:30:00",0.013,0.007,0.015,0.000,-0.013
"08-Mar-2025 15:00:00",0.013,0.006,0.014,0.000,-0.013
"08-Mar-2025 15:30:00",0.013,0.007,0.015,0.000,-0.013
"08-Mar-2025 16:00:00",0.014,0.007,0.016,0.000,-0.014
"08-Mar-2025 16:30:00",0.015,0.006,0.016,0.000,-0.015
"08-Mar-2025 17:00:00",0.500,0.000,0.500,0.000,-0.500
"08-Mar-2025 17:30:00",0.500,0.000,0.500,0.000,-0.500
"08-Mar-2025 18:00:00",0.500,0.000,0.500,0.000,-0.500
"08-Mar-2025 18:30:00",0.500,0.000,0.500,0.000,-0.500
"08-Mar-2025 19:00:00",0.500,0.000,0.500,0.000,-0.500
"08-Mar-2025 19:30:00",0.500,0.000,0.500,0.000,-0.500
